goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	I	UNEP, Ramsar	Change in the extent of water-related ecosystems over time	2020.Q1.G.01	['water', 'natural resources']	EN_WBE_NDQLRVR	Nationally derived quality of river(%)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	[2017]	2017	2017	1	PT	Percentage	G	Global	36.84	36.84				Environment Live		C: Country data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	I	UNEP, Ramsar	Change in the extent of water-related ecosystems over time	2020.Q1.G.01	['water', 'natural resources']	EN_WBE_NDQLRVR	Nationally derived quality of river(%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	[2017]	2017	2017	1	PT	Percentage	G	Global	30.64	30.64				Environment Live		C: Country data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	I	UNEP, Ramsar	Change in the extent of water-related ecosystems over time	2020.Q1.G.01	['water', 'natural resources']	EN_WBE_NDQLRVR	Nationally derived quality of river(%)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	[2017]	2017	2017	1	PT	Percentage	G	Global	57.37	57.37				Environment Live		C: Country data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	I	UNEP, Ramsar	Change in the extent of water-related ecosystems over time	2020.Q1.G.01	['water', 'natural resources']	EN_WBE_NDQLRVR	Nationally derived quality of river(%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	[2017]	2017	2017	1	PT	Percentage	G	Global	80.43	80.43				Environment Live		C: Country data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	I	UNEP, Ramsar	Change in the extent of water-related ecosystems over time	2020.Q1.G.01	['water', 'natural resources']	EN_WBE_NDQLRVR	Nationally derived quality of river(%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	[2017]	2017	2017	1	PT	Percentage	G	Global	37.05	37.05				Environment Live		C: Country data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	I	UNEP, Ramsar	Change in the extent of water-related ecosystems over time	2020.Q1.G.01	['water', 'natural resources']	EN_WBE_NDQLRVR	Nationally derived quality of river(%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	[2017]	2017	2017	1	PT	Percentage	G	Global	94.74	94.74				Environment Live		C: Country data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	I	UNEP, Ramsar	Change in the extent of water-related ecosystems over time	2020.Q1.G.01	['water', 'natural resources']	EN_WBE_NDQLRVR	Nationally derived quality of river(%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	[2017]	2017	2017	1	PT	Percentage	G	Global	100.0	100.0				Environment Live		C: Country data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	I	UNEP, Ramsar	Change in the extent of water-related ecosystems over time	2020.Q1.G.01	['water', 'natural resources']	EN_WBE_NDQLRVR	Nationally derived quality of river(%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	[2017]	2017	2017	1	PT	Percentage	G	Global	31.77	31.77				Environment Live		C: Country data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	I	UNEP, Ramsar	Change in the extent of water-related ecosystems over time	2020.Q1.G.01	['water', 'natural resources']	EN_WBE_NDQLRVR	Nationally derived quality of river(%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	[2017]	2017	2017	1	PT	Percentage	G	Global	100.0	100.0				Environment Live		C: Country data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	I	UNEP, Ramsar	Change in the extent of water-related ecosystems over time	2020.Q1.G.01	['water', 'natural resources']	EN_WBE_NDQLRVR	Nationally derived quality of river(%)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	[2017]	2017	2017	1	PT	Percentage	G	Global	12.5	12.5				Environment Live		C: Country data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	I	UNEP, Ramsar	Change in the extent of water-related ecosystems over time	2020.Q1.G.01	['water', 'natural resources']	EN_WBE_NDQLRVR	Nationally derived quality of river(%)	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1	[2017]	2017	2017	1	PT	Percentage	G	Global	75.0	75.0				Environment Live		C: Country data
