goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),144,Sri Lanka,4,34,Southern Asia,Country,80.70489654,7.614693343,LKA,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,25.25,25.25,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),148,Chad,5,17,Middle Africa,Country,18.66618401,15.36279341,TCD,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,32.0,32.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),152,Chile,5,5,South America,Country,-71.23029019,-35.2652885,CHL,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,23.0,23.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),156,China,4,30,Eastern Asia,Country,104.1403375,32.30955217,CHN,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,75.0,75.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),170,Colombia,5,5,South America,Country,-73.07446751,3.888209046,COL,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,50.0,50.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),174,Comoros,5,14,Eastern Africa,Country,43.34234565,-11.66121732,COM,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,26.0,26.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),178,Congo,5,11,Western Africa,Country,15.22052612,-0.840544119,COG,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,32.0,32.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),180,Democratic Republic of the Congo,5,17,Middle Africa,Country,23.65496507,-2.877154732,COD,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,31.0,31.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),188,Costa Rica,5,13,Central America,Country,-84.19712782,9.970998683,CRI,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,43.0,43.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),191,Croatia,4,39,Southern Europe,Country,17.95874553,45.45172212,HRV,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,90.0,90.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),192,Cuba,5,29,Caribbean,Country,-79.54460144,22.10030366,CUB,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,80.0,80.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),196,Cyprus,4,145,Western Asia,Country,33.22285964,35.05659437,CYP,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,91.0,91.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),20,Andorra,4,39,Southern Europe,Country,1.576257417,42.54548611,AND,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,36.0,36.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),202,Sub-Saharan Africa,3,2,Africa,Region,,,,,,[2018],2018,2018,1,PT,Percentage,G,Global,40.0,40.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),203,Czechia,4,151,Eastern Europe,Country,15.33151382,49.73913871,CZE,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,79.0,79.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),204,Benin,5,11,Western Africa,Country,2.339933594,9.65401646,BEN,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,63.0,63.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),208,Denmark,4,154,Northern Europe,Country,9.326571283,56.03829721,DNK,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,93.0,93.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),212,Dominica,5,29,Caribbean,Country,-61.3493756,15.43391378,DMA,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,40.0,40.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),214,Dominican Republic,5,29,Caribbean,Country,-70.49847576,18.89832088,DOM,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,36.0,36.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),218,Ecuador,5,5,South America,Country,-78.37005241,-1.447785891,ECU,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,42.0,42.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),222,El Salvador,5,13,Central America,Country,-88.86862995,13.73603564,SLV,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,21.0,21.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),226,Equatorial Guinea,5,17,Middle Africa,Country,10.46535826,1.565792376,GNQ,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,24.0,24.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),231,Ethiopia,5,14,Eastern Africa,Country,39.63505296,8.631223181,ETH,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,31.0,31.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),233,Estonia,4,154,Northern Europe,Country,25.84093481,58.68487172,EST,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,80.0,80.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),24,Angola,5,17,Middle Africa,Country,17.57817062,-12.33724746,AGO,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,37.0,37.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),246,Finland,4,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,75.0,75.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),250,France,4,155,Western Europe,Country,2.457288129,46.62660861,FRA,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,100.0,100.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),266,Gabon,5,17,Middle Africa,Country,11.78727747,-0.60687619,GAB,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,14.0,14.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),268,Georgia,4,145,Western Asia,Country,43.3713615,42.04813028,GEO,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,35.0,35.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),270,Gambia,5,11,Western Africa,Country,-15.39944785,13.45295927,GMB,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,30.0,30.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),276,Germany,4,155,Western Europe,Country,10.3806066,51.08862743,DEU,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,88.0,88.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),28,Antigua and Barbuda,5,29,Caribbean,Country,-61.7999755,17.07761471,ATG,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,30.0,30.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),288,Ghana,5,11,Western Africa,Country,-1.205623522,7.964825185,GHA,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,49.0,49.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),300,Greece,4,39,Southern Europe,Country,22.58307827,39.47301873,GRC,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,83.0,83.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),308,Grenada,5,29,Caribbean,Country,-61.68248568,12.11238395,GRD,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,25.0,25.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),31,Azerbaijan,4,145,Western Asia,Country,50.01064725,40.39229544,AZE,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,66.0,66.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),32,Argentina,5,5,South America,Country,-65.14563274,-35.19446255,ARG,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,38.0,38.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),320,Guatemala,5,13,Central America,Country,-91.2312746,15.00273719,GTM,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,25.0,25.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),324,Guinea,5,11,Western Africa,Country,-11.28173419,11.00210343,GIN,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,24.0,24.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),328,Guyana,5,5,South America,Country,-58.97322037,4.788012784,GUY,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,16.0,16.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),332,Haiti,5,29,Caribbean,Country,-72.33640958,18.40426539,HTI,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,29.0,29.0,,,,"Environment Live, UNEP",,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.5,"By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate",C060501,6.5.1,I,UNEP,Degree of integrated water resources management implementation (0–100),2020.Q1.G.01,"['water', 'water management', 'natural resources']",ER_H2O_IWRMD,Degree of integrated water resources management implementation (%),340,Honduras,5,13,Central America,Country,-86.59974381,14.82243161,HND,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,21.0,21.0,,,,"Environment Live, UNEP",,C: Country data
