series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	100	Bulgaria	12090994.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	2004				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	100	Bulgaria	13474505.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	2006				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	100	Bulgaria	13037033.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	2008				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	100	Bulgaria	13561160.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	2010				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	100	Bulgaria	13389620.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	2012				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	100	Bulgaria	12176438.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	2014				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	100	Bulgaria	13177710.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	112	Belarus	116816.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	2001				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	112	Belarus	139425.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	2002				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	112	Belarus	123930.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	2003				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	112	Belarus	169740.0						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	2004				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	112	Belarus	315251.0						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	2005				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	112	Belarus	345939.97						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	2006				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	112	Belarus	446203.88						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	2007				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	112	Belarus	625929.06						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	2008				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	112	Belarus	943306.69						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	2009				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	112	Belarus	1124600.0						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	2010				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	112	Belarus	1110645.5						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	2011				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	112	Belarus	1704034.75						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	2012				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	112	Belarus	1848646.13						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	2013				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	112	Belarus	2093566.75						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	2014				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	112	Belarus	1557851.5						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	2015				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	112	Belarus	1902590.0						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	2016				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	112	Belarus	1731480.0						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	2017				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	120	Cameroon	5715.5						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	2004				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	120	Cameroon	9429.8						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	2005				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	120	Cameroon	10343.9						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	2006				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	120	Cameroon	8296.1						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	2007				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	120	Cameroon	9383.3						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	2008				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	120	Cameroon	8716.6						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	2009				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	156	China	5870000.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	2000				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	156	China	6710000.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	2001				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	156	China	6330000.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	2002				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	156	China	8020000.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	2003				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	156	China	6780000.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	2004				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	156	China	8350000.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	2005				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	156	China	8550000.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	2006				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	156	China	9960000.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	2007				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
