series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
IS_RDP_LULFRG	Freight loaded and unloaded, maritime transport (metric tons)	1	World	20575476544.5328						Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).			_X	Data nature not available	T	Metric Tons	G	Global	2016				1			Region					
IS_RDP_LULFRG	Freight loaded and unloaded, maritime transport (metric tons)	1	World	21421777527.4728						Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).			_X	Data nature not available	T	Metric Tons	G	Global	2017				1			Region					
IS_RDP_LULFRG	Freight loaded and unloaded, maritime transport (metric tons)	1	World	22010288211.4728						Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).			_X	Data nature not available	T	Metric Tons	G	Global	2018				1			Region					
IS_RDP_LULFRG	Freight loaded and unloaded, maritime transport (metric tons)	143	Central Asia	3712500.0						Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).			_X	Data nature not available	T	Metric Tons	G	Global	2016				3	142	Asia	Region					
IS_RDP_LULFRG	Freight loaded and unloaded, maritime transport (metric tons)	143	Central Asia	3305320.0						Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).			_X	Data nature not available	T	Metric Tons	G	Global	2017				3	142	Asia	Region					
IS_RDP_LULFRG	Freight loaded and unloaded, maritime transport (metric tons)	143	Central Asia	3130310.0						Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).			_X	Data nature not available	T	Metric Tons	G	Global	2018				3	142	Asia	Region					
IS_RDP_LULFRG	Freight loaded and unloaded, maritime transport (metric tons)	145	Western Asia	2145912157.704						Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).			_X	Data nature not available	T	Metric Tons	G	Global	2016				3	142	Asia	Region					
IS_RDP_LULFRG	Freight loaded and unloaded, maritime transport (metric tons)	145	Western Asia	2136809408.48						Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).			_X	Data nature not available	T	Metric Tons	G	Global	2017				3	142	Asia	Region					
IS_RDP_LULFRG	Freight loaded and unloaded, maritime transport (metric tons)	145	Western Asia	2212138418.48						Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).			_X	Data nature not available	T	Metric Tons	G	Global	2018				3	142	Asia	Region					
IS_RDP_LULFRG	Freight loaded and unloaded, maritime transport (metric tons)	15	Northern Africa	394407629.0						Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).			_X	Data nature not available	T	Metric Tons	G	Global	2016				3	2	Africa	Region					
