series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
EN_WBE_NDQTRVR	Nationally derived quantity of rivers (million of cubic metres per annum)	108	Burundi	11466.33192						Environment Live			C	Country data	M_M3_PER_YR	Million of cubic metres per annum	G	Global	2017				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
EN_WBE_NDQTRVR	Nationally derived quantity of rivers (million of cubic metres per annum)	20	Andorra	11.8						Environment Live			C	Country data	M_M3_PER_YR	Million of cubic metres per annum	G	Global	2017				4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1
EN_WBE_NDQTRVR	Nationally derived quantity of rivers (million of cubic metres per annum)	204	Benin	999999999999999.0						Environment Live			C	Country data	M_M3_PER_YR	Million of cubic metres per annum	G	Global	2017				5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1
EN_WBE_NDQTRVR	Nationally derived quantity of rivers (million of cubic metres per annum)	233	Estonia	3962.273143						Environment Live			C	Country data	M_M3_PER_YR	Million of cubic metres per annum	G	Global	2017				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
EN_WBE_NDQTRVR	Nationally derived quantity of rivers (million of cubic metres per annum)	242	Fiji	83468314.8144						Environment Live			C	Country data	M_M3_PER_YR	Million of cubic metres per annum	G	Global	2017				4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1
EN_WBE_NDQTRVR	Nationally derived quantity of rivers (million of cubic metres per annum)	246	Finland	3484795613184.0						Environment Live			C	Country data	M_M3_PER_YR	Million of cubic metres per annum	G	Global	2017				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
EN_WBE_NDQTRVR	Nationally derived quantity of rivers (million of cubic metres per annum)	388	Jamaica	9.1e-05						Environment Live			C	Country data	M_M3_PER_YR	Million of cubic metres per annum	G	Global	2017				5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
EN_WBE_NDQTRVR	Nationally derived quantity of rivers (million of cubic metres per annum)	392	Japan	2144290320000.0						Environment Live			C	Country data	M_M3_PER_YR	Million of cubic metres per annum	G	Global	2017				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
EN_WBE_NDQTRVR	Nationally derived quantity of rivers (million of cubic metres per annum)	40	Austria	78384.0						Environment Live			C	Country data	M_M3_PER_YR	Million of cubic metres per annum	G	Global	2017				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
EN_WBE_NDQTRVR	Nationally derived quantity of rivers (million of cubic metres per annum)	404	Kenya	nan						Environment Live			C	Country data	M_M3_PER_YR	Million of cubic metres per annum	G	Global	2017				5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1
