series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	educationLevel_code	educationLevel_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	112	Belarus	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	112	Belarus	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	112	Belarus	99.9678						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	112	Belarus	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	112	Belarus	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2018				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	112	Belarus	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2018				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	112	Belarus	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2018				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	120	Cameroon	84.16124						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	120	Cameroon	72.187						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	132	Cabo Verde	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	132	Cabo Verde	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	132	Cabo Verde	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	132	Cabo Verde	40.7767						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	132	Cabo Verde	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	132	Cabo Verde	41.95122						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2018				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	136	Cayman Islands	76.92308						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2010				5	29	Caribbean	Country	-81.16740559	19.32266656	CYM	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	136	Cayman Islands	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2018				5	29	Caribbean	Country	-81.16740559	19.32266656	CYM	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	136	Cayman Islands	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2018				5	29	Caribbean	Country	-81.16740559	19.32266656	CYM	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	136	Cayman Islands	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2018				5	29	Caribbean	Country	-81.16740559	19.32266656	CYM	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	143	Central Asia	95.7921458203977						UIS			E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	143	Central Asia	95.0649209483179						UIS			E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	143	Central Asia	95.0199959316897						UIS			E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	143	Central Asia	95.7158342776083						UIS			E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	143	Central Asia	94.8304562782503						UIS			E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2018				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	143	Central Asia	95.6189597325417						UIS			E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global	2018				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	144	Sri Lanka	35.51924						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	144	Sri Lanka	58.75611						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	144	Sri Lanka	61.02767						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	144	Sri Lanka	63.09413						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	144	Sri Lanka	60.47239						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	144	Sri Lanka	35.23573						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	144	Sri Lanka	41.90404						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2018				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	144	Sri Lanka	64.57439						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2018				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	144	Sri Lanka	67.43126						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2018				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	145	Western Asia	94.0850741897562						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2015				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	145	Western Asia	93.4749196402617						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	145	Western Asia	81.4623389037376						UIS			E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	145	Western Asia	92.2306973020619						UIS			E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	145	Western Asia	91.7946829801776						UIS			E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	145	Western Asia	80.7714559579316						UIS			E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	145	Western Asia	93.5047087501062						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	145	Western Asia	91.0008560369193						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2018				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	145	Western Asia	93.5128239116017						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2018				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	145	Western Asia	79.8616027103218						UIS			E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global	2018				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	15	Northern Africa	94.769473543529						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2011				3	2	Africa	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	15	Northern Africa	94.5100394061173						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2012				3	2	Africa	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	15	Northern Africa	94.2589186660216						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2013				3	2	Africa	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	15	Northern Africa	94.0147379850271						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2014				3	2	Africa	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	15	Northern Africa	93.9624736795615						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2015				3	2	Africa	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	15	Northern Africa	59.1507313892646						UIS			E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2015				3	2	Africa	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	15	Northern Africa	63.8516282468113						UIS			E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global	2015				3	2	Africa	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	15	Northern Africa	63.3960351037207						UIS			E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				3	2	Africa	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	15	Northern Africa	59.5949801117513						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				3	2	Africa	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	15	Northern Africa	93.4898010351909						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				3	2	Africa	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	15	Northern Africa	94.1034186545584						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				3	2	Africa	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	15	Northern Africa	59.8677269694245						UIS			E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				3	2	Africa	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	15	Northern Africa	63.2219089854898						UIS			E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				3	2	Africa	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	15	Northern Africa	60.2522930731895						UIS			E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2018				3	2	Africa	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	15	Northern Africa	94.0690210452028						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2018				3	2	Africa	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	15	Northern Africa	62.9328523198369						UIS			E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global	2018				3	2	Africa	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	150	Europe	99.2193927193158						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2015				2	1	World	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	150	Europe	98.596998064361						UIS			E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2015				2	1	World	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	150	Europe	98.6242067417599						UIS			E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				2	1	World	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	150	Europe	99.2164596704159						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				2	1	World	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	150	Europe	99.2198025948468						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				2	1	World	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	150	Europe	98.6600249547609						UIS			E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				2	1	World	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	156	China	94.95821						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	156	China	98.28642						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	156	China	89.41346						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	156	China	94.71906						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	156	China	94.23699						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	156	China	98.7912						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	156	China	97.08219						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2018				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	156	China	98.83416						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2018				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	156	China	96.15702						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2018				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	170	Colombia	90.052						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	170	Colombia	93.5857						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	170	Colombia	94.0365						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	170	Colombia	96.71178						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	170	Colombia	96.26837						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	170	Colombia	93.35875						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	170	Colombia	80.5402						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2018				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	170	Colombia	79.13818						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2018				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	170	Colombia	77.6913						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2018				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	174	Comoros	30.83942						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	174	Comoros	40.51095						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	174	Comoros	52.45098						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	180	Democratic Republic of the Congo	0.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2015				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	180	Democratic Republic of the Congo	0.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2015				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
