series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
VC_DSR_ESDN	Number of disruptions to educational services attributed to disasters (number)	100	Bulgaria	9.0						United Nations Office for Disaster Risk Reduction (2019)			C	Country data	NUMBER	Number	G	Global	2015				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_DSR_ESDN	Number of disruptions to educational services attributed to disasters (number)	100	Bulgaria	1.0						United Nations Office for Disaster Risk Reduction (2019)			C	Country data	NUMBER	Number	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_DSR_ESDN	Number of disruptions to educational services attributed to disasters (number)	100	Bulgaria	1.0						United Nations Office for Disaster Risk Reduction (2019)			C	Country data	NUMBER	Number	G	Global	2017				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_DSR_ESDN	Number of disruptions to educational services attributed to disasters (number)	100	Bulgaria	7.0						United Nations Office for Disaster Risk Reduction (2019)			C	Country data	NUMBER	Number	G	Global	2018				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_DSR_ESDN	Number of disruptions to educational services attributed to disasters (number)	104	Myanmar	1.0						United Nations Office for Disaster Risk Reduction (2019)			C	Country data	NUMBER	Number	G	Global	2005				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
VC_DSR_ESDN	Number of disruptions to educational services attributed to disasters (number)	104	Myanmar	2.0						United Nations Office for Disaster Risk Reduction (2019)			C	Country data	NUMBER	Number	G	Global	2006				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
VC_DSR_ESDN	Number of disruptions to educational services attributed to disasters (number)	104	Myanmar	0.0						United Nations Office for Disaster Risk Reduction (2019)			C	Country data	NUMBER	Number	G	Global	2007				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
VC_DSR_ESDN	Number of disruptions to educational services attributed to disasters (number)	104	Myanmar	6.0						United Nations Office for Disaster Risk Reduction (2019)			C	Country data	NUMBER	Number	G	Global	2008				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
VC_DSR_ESDN	Number of disruptions to educational services attributed to disasters (number)	104	Myanmar	0.0						United Nations Office for Disaster Risk Reduction (2019)			C	Country data	NUMBER	Number	G	Global	2009				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
VC_DSR_ESDN	Number of disruptions to educational services attributed to disasters (number)	104	Myanmar	1.0						United Nations Office for Disaster Risk Reduction (2019)			C	Country data	NUMBER	Number	G	Global	2010				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
VC_DSR_ESDN	Number of disruptions to educational services attributed to disasters (number)	104	Myanmar	2.0						United Nations Office for Disaster Risk Reduction (2019)			C	Country data	NUMBER	Number	G	Global	2011				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
VC_DSR_ESDN	Number of disruptions to educational services attributed to disasters (number)	104	Myanmar	2.0						United Nations Office for Disaster Risk Reduction (2019)			C	Country data	NUMBER	Number	G	Global	2012				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
VC_DSR_ESDN	Number of disruptions to educational services attributed to disasters (number)	104	Myanmar	4.0						United Nations Office for Disaster Risk Reduction (2019)			C	Country data	NUMBER	Number	G	Global	2013				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
