series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	1	World	54.39						Environment Live			C	Country data	PT	Percentage	G	Global	2015				1			Region					
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	1	World	50.27						Environment Live			C	Country data	PT	Percentage	G	Global	2020				1			Region					
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	100	Bulgaria	100.0						Environment Live			C	Country data	PT	Percentage	G	Global	2015				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	100	Bulgaria	62.5						Environment Live			C	Country data	PT	Percentage	G	Global	2020				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	104	Myanmar	50.0						Environment Live			C	Country data	PT	Percentage	G	Global	2015				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	104	Myanmar	12.5						Environment Live			C	Country data	PT	Percentage	G	Global	2020				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	108	Burundi	33.33						Environment Live			C	Country data	PT	Percentage	G	Global	2015				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	108	Burundi	50.0						Environment Live			C	Country data	PT	Percentage	G	Global	2020				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	11	Western Africa	42.71						Environment Live			C	Country data	PT	Percentage	G	Global	2015				4	202	Sub-Saharan Africa	Region					
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	11	Western Africa	48.44						Environment Live			C	Country data	PT	Percentage	G	Global	2020				4	202	Sub-Saharan Africa	Region					
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	112	Belarus	66.67						Environment Live			C	Country data	PT	Percentage	G	Global	2015				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	112	Belarus	25.0						Environment Live			C	Country data	PT	Percentage	G	Global	2020				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	116	Cambodia	66.67						Environment Live			C	Country data	PT	Percentage	G	Global	2015				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	116	Cambodia	62.5						Environment Live			C	Country data	PT	Percentage	G	Global	2020				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	12	Algeria	50.0						Environment Live			C	Country data	PT	Percentage	G	Global	2015				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	12	Algeria	62.5						Environment Live			C	Country data	PT	Percentage	G	Global	2020				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	120	Cameroon	83.33						Environment Live			C	Country data	PT	Percentage	G	Global	2015				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	120	Cameroon	75.0						Environment Live			C	Country data	PT	Percentage	G	Global	2020				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	124	Canada	83.33						Environment Live			C	Country data	PT	Percentage	G	Global	2015				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	124	Canada	100.0						Environment Live			C	Country data	PT	Percentage	G	Global	2020				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	13	Central America	58.33						Environment Live			C	Country data	PT	Percentage	G	Global	2015				4	419	Latin America and the Caribbean	Region					
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	13	Central America	60.94						Environment Live			C	Country data	PT	Percentage	G	Global	2020				4	419	Latin America and the Caribbean	Region					
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	132	Cabo Verde	33.33						Environment Live			C	Country data	PT	Percentage	G	Global	2015				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	132	Cabo Verde	62.5						Environment Live			C	Country data	PT	Percentage	G	Global	2020				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	14	Eastern Africa	47.06						Environment Live			C	Country data	PT	Percentage	G	Global	2015				4	202	Sub-Saharan Africa	Region					
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	14	Eastern Africa	45.59						Environment Live			C	Country data	PT	Percentage	G	Global	2020				4	202	Sub-Saharan Africa	Region					
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	140	Central African Republic	66.67						Environment Live			C	Country data	PT	Percentage	G	Global	2015				5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	140	Central African Republic	25.0						Environment Live			C	Country data	PT	Percentage	G	Global	2020				5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	142	Asia	54.26						Environment Live			C	Country data	PT	Percentage	G	Global	2015				2	1	World	Region					
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	142	Asia	49.11						Environment Live			C	Country data	PT	Percentage	G	Global	2020				2	1	World	Region					
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	143	Central Asia	31.25						Environment Live			C	Country data	PT	Percentage	G	Global	2020				3	142	Asia	Region					
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	144	Sri Lanka	66.67						Environment Live			C	Country data	PT	Percentage	G	Global	2015				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	144	Sri Lanka	50.0						Environment Live			C	Country data	PT	Percentage	G	Global	2020				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	145	Western Asia	50.98						Environment Live			C	Country data	PT	Percentage	G	Global	2015				3	142	Asia	Region					
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	145	Western Asia	47.79						Environment Live			C	Country data	PT	Percentage	G	Global	2020				3	142	Asia	Region					
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	148	Chad	33.33						Environment Live			C	Country data	PT	Percentage	G	Global	2015				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	148	Chad	25.0						Environment Live			C	Country data	PT	Percentage	G	Global	2020				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	15	Northern Africa	44.44						Environment Live			C	Country data	PT	Percentage	G	Global	2015				3	2	Africa	Region					
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	15	Northern Africa	52.08						Environment Live			C	Country data	PT	Percentage	G	Global	2020				3	2	Africa	Region					
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	150	Europe	72.36						Environment Live			C	Country data	PT	Percentage	G	Global	2015				2	1	World	Region					
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	150	Europe	60.31						Environment Live			C	Country data	PT	Percentage	G	Global	2020				2	1	World	Region					
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	151	Eastern Europe	73.33						Environment Live			C	Country data	PT	Percentage	G	Global	2015				3	150	Europe	Region					
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	151	Eastern Europe	58.75						Environment Live			C	Country data	PT	Percentage	G	Global	2020				3	150	Europe	Region					
SG_HAZ_CMRSTHOLM	Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals	152	Chile	50.0						Environment Live			C	Country data	PT	Percentage	G	Global	2015				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
