series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	typeOfWasteTreatment_code	typeOfWasteTreatment_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	21954.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2001				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	14167.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2001				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	51001.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2001				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	8382.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2002				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	54358.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2002				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	17412.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2002				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	12171.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2003				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	63477.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2003				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	23815.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2003				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	10300.0						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2004				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	54700.0						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2004				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	72700.0						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2004				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	50163.0						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2005				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	19161.0						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2005				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	227357.0						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2005				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	54194.328125						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2006				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	16826.669922						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2006				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	252869.46875						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2006				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	41349.359375						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2007				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	34284.859375						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2007				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	344168.1875						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2007				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	39626.980469						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2008				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	61295.609375						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2008				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	437105.875						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2008				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	34615.710938						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2009				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	99987.109375						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2009				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	675189.625						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2009				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	136600.0						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2010				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	774900.0						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2010				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	46000.0						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2010				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	57230.121094						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2011				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	83656.796875						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2011				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	827656.8125						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2011				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	29050.439453						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2012				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	123682.890625						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2012				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	1324327.75						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2012				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	124725.71875						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2013				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	21244.470703						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2013				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	1091670.25						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2013				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	59290.21875						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2014				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	153561.84375						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2014				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	1242204.75						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2014				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	24500.970703						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2015				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	99282.84375						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2015				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	889779.25						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2015				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	33810.0						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2016				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	115960.0						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2016				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	1201580.0						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2016				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	49810.0						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2017				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	110730.0						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2017				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	112	Belarus	1047870.0						UNSTATS / Environment Live 		Includes data on disposal and / or use of previously accumulated production waste. It also includes the export of production waste.	C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2017				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	202.199997						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2004				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	5307.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2004				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	206.300003						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2004				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	369.5						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2005				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	9046.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2005				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	14.3						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2005				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	311.100006						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2006				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	9675.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2006				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	357.799988						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2006				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	7492.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2007				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	299.799988						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2007				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	410.799988						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2007				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	8663.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2008				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	365.299988						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2008				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	355.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2008				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	1148.199951						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2009				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	7133.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2009				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	120	Cameroon	434.399994						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2009				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	191	Croatia	10661.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2004				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	191	Croatia	41.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2004				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
