series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	typeOfSkill_code	typeOfSkill_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	352	Iceland	1.03853						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2014				4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	364	Iran (Islamic Republic of)	0.64615						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTCDV	Connecting and installing new devices	G	Global	2015				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	364	Iran (Islamic Republic of)	1.00568						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2015				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	364	Iran (Islamic Republic of)	0.78378						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2015				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	364	Iran (Islamic Republic of)	1.00763						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2015				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	364	Iran (Islamic Republic of)	0.64286						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2015				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	364	Iran (Islamic Republic of)	0.89655						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTATCH	Sending e-mails with attached files	G	Global	2015				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	364	Iran (Islamic Republic of)	0.71212						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2015				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	364	Iran (Islamic Republic of)	0.93289						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2015				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	364	Iran (Islamic Republic of)	0.53571						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2015				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	372	Ireland	0.84296						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	372	Ireland	0.33824						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2016				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	372	Ireland	0.79371						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2016				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	372	Ireland	0.83186						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2016				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	372	Ireland	0.94432						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2016				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	372	Ireland	0.78025						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2016				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	372	Ireland	0.85113						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	380	Italy	0.84524						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	380	Italy	0.74716						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2016				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	380	Italy	0.88143						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2016				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	380	Italy	0.35385						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2016				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	380	Italy	0.81132						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2016				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	380	Italy	0.85795						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	380	Italy	0.7284						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2016				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	388	Jamaica	1.1118						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2015				5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	388	Jamaica	1.17143						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2015				5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	388	Jamaica	1.05263						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2015				5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	388	Jamaica	1.24204						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTATCH	Sending e-mails with attached files	G	Global	2015				5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	388	Jamaica	0.81818						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2015				5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	388	Jamaica	1.18667						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2015				5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	388	Jamaica	0.92593						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2015				5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	388	Jamaica	0.98936						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2015				5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	388	Jamaica	1.08065						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTCDV	Connecting and installing new devices	G	Global	2015				5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	40	Austria	0.25773						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2016				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	40	Austria	0.81307						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2016				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	40	Austria	0.74419						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2016				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	40	Austria	0.86053						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2016				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	40	Austria	0.84034						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	40	Austria	0.7568						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2016				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	40	Austria	0.83576						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	428	Latvia	1.04435						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2016				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	428	Latvia	1.27273						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	428	Latvia	0.95606						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	428	Latvia	0.24324						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2016				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	428	Latvia	1.05764						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2016				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	428	Latvia	0.93271						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2016				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	428	Latvia	0.77461						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2016				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	440	Lithuania	0.99645						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	440	Lithuania	0.97954						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2016				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	440	Lithuania	1.01119						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2016				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	440	Lithuania	0.30159						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2016				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	440	Lithuania	0.93428						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2016				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	440	Lithuania	0.71318						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2016				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	440	Lithuania	0.98282						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	442	Luxembourg	0.81196						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2016				4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	442	Luxembourg	0.859						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	442	Luxembourg	0.88763						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2016				4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	442	Luxembourg	0.86575						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2016				4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	442	Luxembourg	0.81487						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	442	Luxembourg	0.76554						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2016				4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	442	Luxembourg	0.26163						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2016				4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	470	Malta	0.85135						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2016				4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	470	Malta	0.88605						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2016				4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	470	Malta	0.95546						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2016				4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	470	Malta	1.05862						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	470	Malta	0.84879						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2016				4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	470	Malta	0.89286						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	470	Malta	0.61728						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2016				4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	56	Belgium	0.88479						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	56	Belgium	0.84						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	56	Belgium	0.81687						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2016				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	56	Belgium	0.85505						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2016				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	56	Belgium	0.70974						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2016				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	56	Belgium	0.23171						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2016				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	56	Belgium	0.92654						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2016				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	578	Norway	0.85243						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	578	Norway	0.92218						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	578	Norway	0.79966						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2016				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	578	Norway	0.94599						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2016				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	578	Norway	0.8759						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2016				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	578	Norway	0.93429						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2016				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
