series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	nameOfInternationalInstitution_code	nameOfInternationalInstitution_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	IO_WTO	World Trade Organisation	2018	0.60976					WTO Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	IO_IFC	International Finance Corporation	2018	0.06043					IFC 2018 Annual Report Volume 2		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	0.09365					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	IO_IADB	Inter-American Development Bank	2017	0.453					Inter-American Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	IO_ECOSOC	UN Economic and Social Council	2015	1.85185					Report of the Economic and Social Council for 2015 (A/70/3)		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	IO_ECOSOC	UN Economic and Social Council	2017	1.85185					Report of the Economic and Social Council on its 2017 Session (A/72/3)		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	IO_WTO	World Trade Organisation	2018	0.60976					WTO Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	IO_IMF	International Monetary Fund	2018	0.07876					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	IO_IFC	International Finance Corporation	2018	0.0484					IFC 2018 Annual Report Volume 2		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	IO_IADB	Inter-American Development Bank	2017	0.454					Inter-American Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	0.05595					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	IO_WTO	World Trade Organisation	2018	0.60976					WTO Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	IO_ADB	Asian Development Bank	2017	0.734					Asian Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	IO_FSB	Financial Stability Board	2018	1.75439					Financial Stability Board 5th Annual Report		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	IO_IMF	International Monetary Fund	2018	0.41468					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	IO_IFC	International Finance Corporation	2018	0.4634					IFC 2018 Annual Report Volume 2		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	0.47699					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	IO_WTO	World Trade Organisation	2018	0.60976					WTO Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	IO_IFC	International Finance Corporation	2018	0.03173					IFC 2018 Annual Report Volume 2		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	IO_IMF	International Monetary Fund	2018	0.09307					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	0.10161					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	IO_WTO	World Trade Organisation	2018	0.60976					WTO Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	IO_ECOSOC	UN Economic and Social Council	2005	1.85185					Report of the Economic and Social Council for 2005 (A/60/3)		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	IO_WTO	World Trade Organisation	2018	0.60976					WTO Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	IO_ECOSOC	UN Economic and Social Council	2018	1.85185					Report of the Economic and Social Council on its 2018 Session (A/73/3)		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	IO_IFC	International Finance Corporation	2018	3.81906					IFC 2018 Annual Report Volume 2		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	IO_IMF	International Monetary Fund	2018	2.63552					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	2.92932					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	IO_ADB	Asian Development Bank	2017	5.363					Asian Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	IO_AFDB	African Development Bank	2017	0.26504					African Development Bank Group Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	IO_FSB	Financial Stability Board	2018	5.26316					Financial Stability Board 5th Annual Report		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	IO_WTO	World Trade Organisation	2018	0.60976					WTO Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	1.3396					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	IO_ADB	Asian Development Bank	2017	4.928					Asian Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	IO_IFC	International Finance Corporation	2018	1.77209					IFC 2018 Annual Report Volume 2		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	IO_IMF	International Monetary Fund	2018	1.33534					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	IO_ECOSOC	UN Economic and Social Council	2017	1.85185					Report of the Economic and Social Council on its 2017 Session (A/72/3)		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	IO_FSB	Financial Stability Board	2018	3.50877					Financial Stability Board 5th Annual Report		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	IO_IMF	International Monetary Fund	2018	0.95295					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	IO_ADB	Asian Development Bank	2017	4.655					Asian Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	IO_WTO	World Trade Organisation	2018	0.60976					WTO Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	0.98454					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	IO_ECOSOC	UN Economic and Social Council	2005	1.85185					Report of the Economic and Social Council for 2005 (A/60/3)		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	IO_IFC	International Finance Corporation	2018	1.19327					IFC 2018 Annual Report Volume 2		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	IO_FSB	Financial Stability Board	2018	3.50877					Financial Stability Board 5th Annual Report		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	IO_IFC	International Finance Corporation	2018	0.08332					IFC 2018 Annual Report Volume 2		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	1.4794					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	IO_IMF	International Monetary Fund	2018	0.73805					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	0.19007					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	IO_IFC	International Finance Corporation	2018	0.03559					IFC 2018 Annual Report Volume 2		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	IO_IMF	International Monetary Fund	2018	0.35979					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	IO_ECOSOC	UN Economic and Social Council	2018	1.85185					Report of the Economic and Social Council on its 2018 Session (A/73/3)		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	IO_WTO	World Trade Organisation	2018	0.60976					WTO Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	IO_IFC	International Finance Corporation	2018	0.07766					IFC 2018 Annual Report Volume 2		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	0.35232					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	IO_ADB	Asian Development Bank	2017	0.571					Asian Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	IO_IMF	International Monetary Fund	2018	0.71476					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	IO_ECOSOC	UN Economic and Social Council	2018	1.85185					Report of the Economic and Social Council on its 2018 Session (A/73/3)		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	IO_IFC	International Finance Corporation	2018	0.10876					IFC 2018 Annual Report Volume 2		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	IO_WTO	World Trade Organisation	2018	0.60976					WTO Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	0.27899					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	IO_IMF	International Monetary Fund	2018	0.41088					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	IO_IFC	International Finance Corporation	2018	3.02391					IFC 2018 Annual Report Volume 2		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	IO_IADB	Inter-American Development Bank	2017	1.956					Inter-American Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	IO_ECOSOC	UN Economic and Social Council	2018	1.85185					Report of the Economic and Social Council on its 2018 Session (A/73/3)		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	IO_ADB	Asian Development Bank	2017	1.744					Asian Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	IO_AFDB	African Development Bank	2017	2.42429					African Development Bank Group Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	IO_IMF	International Monetary Fund	2018	3.02418					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	2.65762					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	IO_WTO	World Trade Organisation	2018	0.60976					WTO Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	IO_FSB	Financial Stability Board	2018	5.26316					Financial Stability Board 5th Annual Report		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	IO_UNSC	UN Security Council	2017	6.66667					Security Council website http://www.un.org/en/sc/members/		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	IO_IMF	International Monetary Fund	2018	0.15838					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	IO_WTO	World Trade Organisation	2018	0.60976					WTO Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	IO_IADB	Inter-American Development Bank	2017	0.05					Inter-American Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	0.17473					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
