series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	educationLevel_code	educationLevel_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1	ISCED11_1	Primary	2016	13.90443					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	ISCED11_1	Primary	2017	83.7415					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	ISCED11_2	Lower secondary	2017	87.12654					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	ISCED11_3	Upper secondary	2017	87.74464					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	145	Western Asia	3	142	Asia	Region						ISCED11_3	Upper secondary	2017	93.95846					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	145	Western Asia	3	142	Asia	Region						ISCED11_2	Lower secondary	2017	96.48397					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	15	Northern Africa	3	2	Africa	Region						ISCED11_3	Upper secondary	2017	95.14965					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2	1	World	Region						ISCED11_1	Primary	2002	100.0					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2	1	World	Region						ISCED11_2	Lower secondary	2017	100.0					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2	1	World	Region						ISCED11_3	Upper secondary	2017	98.85823					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	ISCED11_2	Lower secondary	2017	99.53759					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	ISCED11_1	Primary	2017	99.25352					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	ISCED11_3	Upper secondary	2017	99.54688					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1	ISCED11_2	Lower secondary	2016	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1	ISCED11_1	Primary	2016	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1	ISCED11_3	Upper secondary	2016	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	ISCED11_1	Primary	2016	85.0252					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	ISCED11_3	Upper secondary	2016	78.08099					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	ISCED11_2	Lower secondary	2016	77.97903					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	199	Least Developed Countries (LDC)	1			Group						ISCED11_3	Upper secondary	2017	54.39169					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	199	Least Developed Countries (LDC)	1			Group						ISCED11_2	Lower secondary	2017	58.48016					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	199	Least Developed Countries (LDC)	1			Group						ISCED11_1	Primary	2017	58.94079					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1	ISCED11_3	Upper secondary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1	ISCED11_1	Primary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1	ISCED11_2	Lower secondary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	202	Sub-Saharan Africa	3	2	Africa	Region						ISCED11_3	Upper secondary	2016	50.36764					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	202	Sub-Saharan Africa	3	2	Africa	Region						ISCED11_1	Primary	2016	44.23971					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1	ISCED11_1	Primary	2016	44.61415					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	ISCED11_1	Primary	2016	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	ISCED11_2	Lower secondary	2016	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	ISCED11_3	Upper secondary	2015	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	21	Northern America	3	19	Americas	Region						ISCED11_3	Upper secondary	2016	100.0					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	21	Northern America	3	19	Americas	Region						ISCED11_1	Primary	2016	99.99978					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	21	Northern America	3	19	Americas	Region						ISCED11_2	Lower secondary	2016	99.99984					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1	ISCED11_1	Primary	2016	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1	ISCED11_2	Lower secondary	2016	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1	ISCED11_3	Upper secondary	2016	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	ISCED11_1	Primary	2016	40.33631					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	ISCED11_3	Upper secondary	2016	64.31414					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	ISCED11_2	Lower secondary	2016	57.91356					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	ISCED11_1	Primary	2017	81.78746					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	ISCED11_2	Lower secondary	2017	82.07086					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	ISCED11_3	Upper secondary	2017	84.48109					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	223	Eastern Asia (excluding Japan and China)	3	142	Asia	Region						ISCED11_1	Primary	2017	95.96499					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	223	Eastern Asia (excluding Japan and China)	3	142	Asia	Region						ISCED11_2	Lower secondary	2017	94.51556					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	223	Eastern Asia (excluding Japan and China)	3	142	Asia	Region						ISCED11_3	Upper secondary	2016	94.85423					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	ISCED11_2	Lower secondary	2016	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	ISCED11_1	Primary	2016	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	ISCED11_3	Upper secondary	2016	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1	ISCED11_3	Upper secondary	2016	59.77401					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1	ISCED11_2	Lower secondary	2016	53.66399					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1	ISCED11_1	Primary	2016	19.96747					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	ISCED11_3	Upper secondary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	ISCED11_2	Lower secondary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	ISCED11_1	Primary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	ISCED11_2	Lower secondary	2016	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	ISCED11_3	Upper secondary	2016	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	ISCED11_1	Primary	2016	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1	ISCED11_1	Primary	2017	88.48485					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1	ISCED11_2	Lower secondary	2017	94.82759					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1	ISCED11_3	Upper secondary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	ISCED11_1	Primary	2017	99.74026					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	ISCED11_3	Upper secondary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	ISCED11_2	Lower secondary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	ISCED11_3	Upper secondary	2018	71.95767					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	ISCED11_2	Lower secondary	2017	89.72431					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	ISCED11_1	Primary	2018	83.88313					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	ISCED11_2	Lower secondary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	ISCED11_1	Primary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	ISCED11_3	Upper secondary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	ISCED11_1	Primary	2016	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	ISCED11_3	Upper secondary	2016	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	ISCED11_2	Lower secondary	2016	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1	ISCED11_3	Upper secondary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1	ISCED11_2	Lower secondary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1	ISCED11_1	Primary	2017	98.3871					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	ISCED11_1	Primary	2018	32.72151					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	ISCED11_3	Upper secondary	2018	67.61208					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	ISCED11_2	Lower secondary	2018	49.15727					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	292	Gibraltar	4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1	ISCED11_1	Primary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	292	Gibraltar	4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1	ISCED11_2	Lower secondary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	292	Gibraltar	4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1	ISCED11_3	Upper secondary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1	ISCED11_1	Primary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1	ISCED11_2	Lower secondary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1	ISCED11_3	Upper secondary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	ISCED11_1	Primary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	ISCED11_2	Lower secondary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	ISCED11_3	Upper secondary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	ISCED11_2	Lower secondary	2016	55.59085					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	ISCED11_1	Primary	2016	24.65739					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	34	Southern Asia	3	142	Asia	Region						ISCED11_3	Upper secondary	2017	87.6538					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	34	Southern Asia	3	142	Asia	Region						ISCED11_1	Primary	2017	84.32824					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	34	Southern Asia	3	142	Asia	Region						ISCED11_2	Lower secondary	2017	86.60148					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	ISCED11_1	Primary	2016	64.63					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	ISCED11_1	Primary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	ISCED11_3	Upper secondary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	ISCED11_2	Lower secondary	2017	100.0					UIS		C	Country data	PT	Percentage	G	Global			
