series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
EN_H2O_GRAMBQ	Proportion of groundwater bodies with good ambient water quality (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	2017	76.27					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_GRAMBQ	Proportion of groundwater bodies with good ambient water quality (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	2017	86.96					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_GRAMBQ	Proportion of groundwater bodies with good ambient water quality (%)	584	Marshall Islands	4	57	Micronesia	Country	171.0839119	7.110213497	MHL	1	1	2017	100.0					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_GRAMBQ	Proportion of groundwater bodies with good ambient water quality (%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	2017	85.71					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_GRAMBQ	Proportion of groundwater bodies with good ambient water quality (%)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	2017	83.69					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_GRAMBQ	Proportion of groundwater bodies with good ambient water quality (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	2017	90.48					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_GRAMBQ	Proportion of groundwater bodies with good ambient water quality (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	2017	7.69					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_GRAMBQ	Proportion of groundwater bodies with good ambient water quality (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	2017	90.0					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_GRAMBQ	Proportion of groundwater bodies with good ambient water quality (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	2017	97.7					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_GRAMBQ	Proportion of groundwater bodies with good ambient water quality (%)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	2017	0.0					Environment Live		C	Country data	PT	Percentage	G	Global			
