series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Education level	Reporting Type
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	620	Portugal	2000.0	100	Float					UIS	['']	C	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	620	Portugal	2000.0	100	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	620	Portugal	2000.0	100	Float					UIS	['']	C	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	620	Portugal	2001.0	100	Float					UIS	['']	C	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	620	Portugal	2001.0	100	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	620	Portugal	2001.0	100	Float					UIS	['']	C	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	620	Portugal	2002.0	100	Float					UIS	['']	C	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	620	Portugal	2002.0	100	Float					UIS	['']	C	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	620	Portugal	2002.0	100	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	620	Portugal	2003.0	100	Float					UIS	['']	C	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	620	Portugal	2003.0	100	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	620	Portugal	2003.0	100	Float					UIS	['']	C	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	620	Portugal	2004.0	100	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	620	Portugal	2004.0	100	Float					UIS	['']	C	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	620	Portugal	2004.0	100	Float					UIS	['']	C	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	620	Portugal	2005.0	100	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	620	Portugal	2005.0	100	Float					UIS	['']	C	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	620	Portugal	2005.0	100	Float					UIS	['']	C	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	620	Portugal	2006.0	100	Float					UIS	['']	C	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	620	Portugal	2006.0	100	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	620	Portugal	2006.0	100	Float					UIS	['']	C	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	620	Portugal	2007.0	100	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	620	Portugal	2007.0	100	Float					UIS	['']	C	PERCENT	LOWSEC	G
