series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units
IT_USE_ii99	Internet users per 100 inhabitants	76	Brazil	2000.0	2.87	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	76	Brazil	2001.0	4.53	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	76	Brazil	2002.0	9.15	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	76	Brazil	2003.0	13.21	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	76	Brazil	2004.0	19.07	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	76	Brazil	2005.0	21.02	Float					IBGE.	['Population age 10+ using internet in the last 3 months.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	76	Brazil	2006.0	28.18	Float					ITU estimate based on Brazilian Internet Steering Committee.	['Population age 10+. Estimated based on urban/rural distribution of Internet users in 2008 (as 2006 Survey collected only urban data).']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	76	Brazil	2007.0	30.88	Float					ITU estimate based on Brazilian Internet Steering Committee.	['Population age 10+. Estimated based on urban/rural distribution of Internet users in 2008 (as 2006 Survey collected only urban data).']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	76	Brazil	2008.0	33.83	Float					Brazilian Internet Steering Committee.	['Population age 10+ using internet in the last 3 months.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	76	Brazil	2009.0	39.22	Float					Brazilian Internet Steering Committee.	['Population age 10+ using internet in the last 3 months.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	76	Brazil	2010.0	40.65	Float					Brazilian Internet Steering Committee.	['In the last 3 months. Population 10+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	76	Brazil	2011.0	45.69	Float					Brazilian Internet Steering Committee.	['Population age 10+ using internet in the last 3 months.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	76	Brazil	2012.0	48.56	Float					NIC.br	['Population age 10+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	76	Brazil	2013.0	51.04	Float					NIC.br	['Population age 10+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	76	Brazil	2014.0	54.55	Float					NIC.br	['Population age 10+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	76	Brazil	2015.0	58.33	Float					Brazilian Internet Steering Committee.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	76	Brazil	2016.0	60.87	Float					NIC.br	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	76	Brazil	2017.0	67.47	Float					NIC.br	['']	NA	PER_100_POP
