series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units
IT_USE_ii99	Internet users per 100 inhabitants	340	Honduras	2000.0	1.20	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	340	Honduras	2001.0	1.42	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	340	Honduras	2002.0	2.60	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	340	Honduras	2003.0	4.80	Float					ITU estimate.	"[""Estimated based on Survey's results. Population age 5+.""]"	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	340	Honduras	2004.0	5.60	Float					ITU based on ECLAC, OSILAC.	['Population age 5+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	340	Honduras	2005.0	6.50	Float					ITU based on ECLAC, OSILAC.	['Population age 5+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	340	Honduras	2006.0	7.80	Float					ITU estimate.	['Population age 5+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	340	Honduras	2007.0	9.40	Float					ITU based on ECLAC, OSILAC.	['Population age 5+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	340	Honduras	2008.0	9.60	Float					Instituto Nacional de Estadistica de Honduras (INE)	['Population age 5+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	340	Honduras	2009.0	9.80	Float					ITU estimate.	"[""Estimated based on Survey's results. Population age 5+.""]"	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	340	Honduras	2010.0	11.09	Float					Comisión Nacional de Telecomunicaciones (CONATEL)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	340	Honduras	2011.0	15.90	Float					Comisión Nacional de Telecomunicaciones (CONATEL)	"[""Estimated based on Survey's results. Population age 5+.""]"	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	340	Honduras	2012.0	18.12	Float					Instituto Nacional de Estadistica	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	340	Honduras	2013.0	17.80	Float					Instituto Nacional de Estadistica	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	340	Honduras	2014.0	19.08	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	340	Honduras	2015.0	27.62	Float					ITU Estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	340	Honduras	2016.0	30.00	Float					ITU Estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	340	Honduras	2017.0	32.14	Float					ITU estimate.	['']	NA	PER_100_POP
