series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Type of speed
IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	722	Small island developing States (SIDS)	2005.0	3.36	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['Note that the sum of fixed-broadband by speed will not equal fixed-broadband. This is because not all countries can disaggregate all fixed-broadband subscriptions by speed.']	NA	PER_100_POP	ANYS
IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	722	Small island developing States (SIDS)	2010.0	5.75	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['Note that the sum of fixed-broadband by speed will not equal fixed-broadband. This is because not all countries can disaggregate all fixed-broadband subscriptions by speed.']	NA	PER_100_POP	ANYS
IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	722	Small island developing States (SIDS)	2015.0	8.02	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP	10MBPS
IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	722	Small island developing States (SIDS)	2015.0	6.41	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['Note that the sum of fixed-broadband by speed will not equal fixed-broadband. This is because not all countries can disaggregate all fixed-broadband subscriptions by speed.']	NA	PER_100_POP	ANYS
IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	722	Small island developing States (SIDS)	2015.0	4.55	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP	2MT10MBPS
IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	722	Small island developing States (SIDS)	2015.0	3.10	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP	256KT2MBPS
IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	722	Small island developing States (SIDS)	2016.0	8.72	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP	10MBPS
IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	722	Small island developing States (SIDS)	2016.0	6.63	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['Note that the sum of fixed-broadband by speed will not equal fixed-broadband. This is because not all countries can disaggregate all fixed-broadband subscriptions by speed.']	NA	PER_100_POP	ANYS
IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	722	Small island developing States (SIDS)	2016.0	4.82	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP	2MT10MBPS
IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	722	Small island developing States (SIDS)	2016.0	1.86	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP	256KT2MBPS
IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	722	Small island developing States (SIDS)	2017.0	6.79	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['Note that the sum of fixed-broadband by speed will not equal fixed-broadband. This is because not all countries can disaggregate all fixed-broadband subscriptions by speed.']	NA	PER_100_POP	ANYS
IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	722	Small island developing States (SIDS)	2017.0	5.41	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP	10MBPS
IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	722	Small island developing States (SIDS)	2017.0	1.30	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP	256KT2MBPS
IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	722	Small island developing States (SIDS)	2017.0	3.02	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP	2MT10MBPS
