series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units
IT_USE_ii99	Internet users per 100 inhabitants	328	Guyana	2000.0	6.61	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	328	Guyana	2001.0	13.21	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	328	Guyana	2007.0	13.80	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	328	Guyana	2008.0	18.20	Float					National Frequency Management Unit	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	328	Guyana	2009.0	23.90	Float					National Frequency Management Unit	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	328	Guyana	2010.0	29.90	Float					National Frequency Management Unit	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	328	Guyana	2011.0	30.00	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	328	Guyana	2012.0	30.50	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	328	Guyana	2013.0	31.00	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	328	Guyana	2014.0	32.00	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	328	Guyana	2015.0	34.00	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	328	Guyana	2016.0	35.66	Float					ITU Estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	328	Guyana	2017.0	37.33	Float					ITU estimate.	['']	NA	PER_100_POP
