series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units
TX_EXP_GBSVR	Developing countries’ and least developed countries’ share of global services exports (%)	150	Europe	2000.0	49.70257	Float					UNCTADstat	['Estimate based on BPM5. Including Guadeloupe, Martinique, Mayotte, Réunion. ']	E	PERCENT
TX_EXP_GBSVR	Developing countries’ and least developed countries’ share of global services exports (%)	150	Europe	2001.0	51.28844	Float					UNCTADstat	['Estimate based on BPM5. Including Guadeloupe, Martinique, Mayotte, Réunion. ']	E	PERCENT
TX_EXP_GBSVR	Developing countries’ and least developed countries’ share of global services exports (%)	150	Europe	2002.0	52.35377	Float					UNCTADstat	['Estimate based on BPM5. Including Guadeloupe, Martinique, Mayotte, Réunion. ']	E	PERCENT
TX_EXP_GBSVR	Developing countries’ and least developed countries’ share of global services exports (%)	150	Europe	2003.0	54.75316	Float					UNCTADstat	['Estimate based on BPM5. Including Guadeloupe, Martinique, Mayotte, Réunion. ']	E	PERCENT
TX_EXP_GBSVR	Developing countries’ and least developed countries’ share of global services exports (%)	150	Europe	2004.0	54.72445	Float					UNCTADstat	['Estimate based on BPM5. Including Guadeloupe, Martinique, Mayotte, Réunion. ']	E	PERCENT
TX_EXP_GBSVR	Developing countries’ and least developed countries’ share of global services exports (%)	150	Europe	2005.0	54.05032	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
TX_EXP_GBSVR	Developing countries’ and least developed countries’ share of global services exports (%)	150	Europe	2006.0	53.82644	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
TX_EXP_GBSVR	Developing countries’ and least developed countries’ share of global services exports (%)	150	Europe	2007.0	54.0519	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
TX_EXP_GBSVR	Developing countries’ and least developed countries’ share of global services exports (%)	150	Europe	2008.0	53.74419	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
TX_EXP_GBSVR	Developing countries’ and least developed countries’ share of global services exports (%)	150	Europe	2009.0	52.54547	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
TX_EXP_GBSVR	Developing countries’ and least developed countries’ share of global services exports (%)	150	Europe	2010.0	49.39774	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
TX_EXP_GBSVR	Developing countries’ and least developed countries’ share of global services exports (%)	150	Europe	2011.0	49.59953	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
TX_EXP_GBSVR	Developing countries’ and least developed countries’ share of global services exports (%)	150	Europe	2012.0	48.36773	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
TX_EXP_GBSVR	Developing countries’ and least developed countries’ share of global services exports (%)	150	Europe	2013.0	49.09703	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
TX_EXP_GBSVR	Developing countries’ and least developed countries’ share of global services exports (%)	150	Europe	2014.0	49.08952	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
TX_EXP_GBSVR	Developing countries’ and least developed countries’ share of global services exports (%)	150	Europe	2015.0	47.14619	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
TX_EXP_GBSVR	Developing countries’ and least developed countries’ share of global services exports (%)	150	Europe	2016.0	47.18578	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
TX_EXP_GBSVR	Developing countries’ and least developed countries’ share of global services exports (%)	150	Europe	2017.0	47.77772	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
