series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units
IT_USE_ii99	Internet users per 100 inhabitants	860	Uzbekistan	2000.0	0.48	Float					Communication and Information Agency of Uzbekistan.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	860	Uzbekistan	2001.0	0.60	Float					Communication and Information Agency of Uzbekistan.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	860	Uzbekistan	2002.0	1.08	Float					Communication and Information Agency of Uzbekistan.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	860	Uzbekistan	2003.0	1.91	Float					Communication and Information Agency of Uzbekistan.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	860	Uzbekistan	2004.0	2.59	Float					Communication and Information Agency of Uzbekistan.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	860	Uzbekistan	2005.0	3.34	Float					Communication and Information Agency of Uzbekistan.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	860	Uzbekistan	2006.0	6.39	Float					Communication and Information Agency of Uzbekistan.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	860	Uzbekistan	2007.0	7.49	Float					Communication and Information Agency of Uzbekistan.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	860	Uzbekistan	2008.0	9.08	Float					Communication and Information Agency of Uzbekistan.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	860	Uzbekistan	2009.0	11.90	Float					Communication and Information Agency of Uzbekistan.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	860	Uzbekistan	2010.0	15.90	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	860	Uzbekistan	2011.0	18.60	Float					Communication and Information Agency of Uzbekistan.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	860	Uzbekistan	2012.0	23.60	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	860	Uzbekistan	2013.0	26.80	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	860	Uzbekistan	2014.0	35.50	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	860	Uzbekistan	2015.0	42.80	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	860	Uzbekistan	2016.0	46.79	Float					ITU Estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	860	Uzbekistan	2017.0	52.31	Float					ITU estimate.	['']	NA	PER_100_POP
