series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units
IT_USE_ii99	Internet users per 100 inhabitants	498	Republic of Moldova	2000.0	1.28	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	498	Republic of Moldova	2001.0	1.49	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	498	Republic of Moldova	2002.0	3.79	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	498	Republic of Moldova	2003.0	7.41	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	498	Republic of Moldova	2004.0	10.63	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	498	Republic of Moldova	2005.0	14.63	Float					National Regulatory Agency for Electronic Communications and Information Technology	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	498	Republic of Moldova	2006.0	19.62	Float					National Regulatory Agency for Electronic Communications and Information Technology	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	498	Republic of Moldova	2007.0	20.45	Float					National Regulatory Agency for Electronic Communications and Information Technology	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	498	Republic of Moldova	2008.0	23.39	Float					National Regulatory Agency for Electronic Communications and Information Technology	['Based on RCC data.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	498	Republic of Moldova	2009.0	27.50	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	498	Republic of Moldova	2010.0	32.30	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	498	Republic of Moldova	2011.0	38.00	Float					National Regulatory Agency for Electronic Communications and Information Technology	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	498	Republic of Moldova	2012.0	43.37	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	498	Republic of Moldova	2013.0	60.00	Float					Government of Moldova E-Government Center.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	498	Republic of Moldova	2014.0	67.00	Float					Ministry of Information Technologies and Communication	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	498	Republic of Moldova	2015.0	69.00	Float					Ministry of Information Technologies and Communication	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	498	Republic of Moldova	2016.0	71.00	Float					Ministry of Information Technologies and Communication.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	498	Republic of Moldova	2017.0	76.12	Float					ITU estimate.	['']	NA	PER_100_POP
