series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units
IT_USE_ii99	Internet users per 100 inhabitants	418	Lao People's Democratic Republic	2000.0	0.11	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	418	Lao People's Democratic Republic	2001.0	0.18	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	418	Lao People's Democratic Republic	2002.0	0.27	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	418	Lao People's Democratic Republic	2003.0	0.33	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	418	Lao People's Democratic Republic	2004.0	0.36	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	418	Lao People's Democratic Republic	2005.0	0.85	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	418	Lao People's Democratic Republic	2006.0	1.17	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	418	Lao People's Democratic Republic	2007.0	1.64	Float					National Authority of Post and Telecommunication	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	418	Lao People's Democratic Republic	2008.0	3.55	Float					National Authority of Post and Telecommunication	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	418	Lao People's Democratic Republic	2009.0	6.00	Float					National Authority of Post and Telecommunication	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	418	Lao People's Democratic Republic	2010.0	7.00	Float					National Authority of Post and Telecommunication	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	418	Lao People's Democratic Republic	2011.0	9.00	Float					Ministry of Posts and Telecommunications 	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	418	Lao People's Democratic Republic	2012.0	10.75	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	418	Lao People's Democratic Republic	2013.0	12.50	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	418	Lao People's Democratic Republic	2014.0	14.26	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	418	Lao People's Democratic Republic	2015.0	18.20	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	418	Lao People's Democratic Republic	2016.0	21.87	Float					ITU Estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	418	Lao People's Democratic Republic	2017.0	25.51	Float					ITU estimate.	['']	NA	PER_100_POP
