series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Reporting Type
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	246	Finland	2000.0	342	Float					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	['']	CA	NUMBER	FEMALE	G
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	246	Finland	2000.0	932	Float					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	['']	CA	NUMBER	MALE	G
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	246	Finland	2000.0	1274	Float					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	['']	CA	NUMBER	BOTHSEX	G
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	246	Finland	2005.0	309	Float					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	['']	CA	NUMBER	FEMALE	G
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	246	Finland	2005.0	763	Float					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	['']	CA	NUMBER	MALE	G
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	246	Finland	2005.0	1072	Float					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	['']	CA	NUMBER	BOTHSEX	G
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	246	Finland	2010.0	268	Float					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	['']	CA	NUMBER	FEMALE	G
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	246	Finland	2010.0	748	Float					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	['']	CA	NUMBER	MALE	G
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	246	Finland	2010.0	1016	Float					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	['']	CA	NUMBER	BOTHSEX	G
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	246	Finland	2015.0	200	Float					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	['']	CA	NUMBER	FEMALE	G
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	246	Finland	2015.0	587	Float					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	['']	CA	NUMBER	MALE	G
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	246	Finland	2015.0	787	Float					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	['']	CA	NUMBER	BOTHSEX	G
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	246	Finland	2016.0	226	Float					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	['']	CA	NUMBER	FEMALE	G
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	246	Finland	2016.0	648	Float					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	['']	CA	NUMBER	MALE	G
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	246	Finland	2016.0	874	Float					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	['']	CA	NUMBER	BOTHSEX	G
