series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	155	Western Europe	2000.0	22.65578	Float					UNCTADstat	['Estimate based on BPM5. Including Guadeloupe, Martinique, Mayotte, Réunion. ']	E	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	155	Western Europe	2001.0	22.98253	Float					UNCTADstat	['Estimate based on BPM5. Including Guadeloupe, Martinique, Mayotte, Réunion. ']	E	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	155	Western Europe	2002.0	22.975	Float					UNCTADstat	['Estimate based on BPM5. Including Guadeloupe, Martinique, Mayotte, Réunion. ']	E	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	155	Western Europe	2003.0	24.23645	Float					UNCTADstat	['Estimate based on BPM5. Including Guadeloupe, Martinique, Mayotte, Réunion. ']	E	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	155	Western Europe	2004.0	23.90588	Float					UNCTADstat	['Estimate based on BPM5. Including Guadeloupe, Martinique, Mayotte, Réunion. ']	E	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	155	Western Europe	2005.0	23.26807	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	155	Western Europe	2006.0	22.42597	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	155	Western Europe	2007.0	22.41303	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	155	Western Europe	2008.0	22.3309	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	155	Western Europe	2009.0	22.68012	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	155	Western Europe	2010.0	21.43514	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	155	Western Europe	2011.0	21.57305	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	155	Western Europe	2012.0	20.74839	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	155	Western Europe	2013.0	21.65504	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	155	Western Europe	2014.0	22.10357	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	155	Western Europe	2015.0	21.72843	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	155	Western Europe	2016.0	21.62604	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	155	Western Europe	2017.0	21.69636	Float					UNCTADstat	['Including Guadeloupe, Martinique, Mayotte, Réunion. ']	CA	PERCENT
