series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Type of occupation	Reporting Type
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	591	Panama	2000.0	2.9	Float					ILOSTAT - HIES - Living Standards Survey	['Local currency: PAN - Balboa(PAB) | Repository: SEDLAC (CEDLAS and The World Bank)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	591	Panama	2000.0	2.8	Float					ILOSTAT - HIES - Living Standards Survey	['Local currency: PAN - Balboa(PAB) | Repository: SEDLAC (CEDLAS and The World Bank)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	591	Panama	2000.0	2.9	Float					ILOSTAT - HIES - Living Standards Survey	['Local currency: PAN - Balboa(PAB) | Repository: SEDLAC (CEDLAS and The World Bank)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	591	Panama	2001.0	2.3	Float					ILOSTAT - HIES - Living Standards Survey	['Local currency: PAN - Balboa(PAB) | Repository: SEDLAC (CEDLAS and The World Bank)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	591	Panama	2001.0	2.3	Float					ILOSTAT - HIES - Living Standards Survey	['Local currency: PAN - Balboa(PAB) | Repository: SEDLAC (CEDLAS and The World Bank)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	591	Panama	2001.0	2.3	Float					ILOSTAT - HIES - Living Standards Survey	['Local currency: PAN - Balboa(PAB) | Repository: SEDLAC (CEDLAS and The World Bank)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	591	Panama	2009.0	3.0	Float					ILOSTAT - HIES - Living Standards Survey	['Local currency: PAN - Balboa(PAB) | Repository: SEDLAC (CEDLAS and The World Bank)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	591	Panama	2009.0	3.0	Float					ILOSTAT - HIES - Living Standards Survey	['Local currency: PAN - Balboa(PAB) | Repository: SEDLAC (CEDLAS and The World Bank)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	591	Panama	2009.0	3.0	Float					ILOSTAT - HIES - Living Standards Survey	['Local currency: PAN - Balboa(PAB) | Repository: SEDLAC (CEDLAS and The World Bank)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	591	Panama	2010.0	3.2	Float					ILOSTAT - HIES - Living Standards Survey	['Local currency: PAN - Balboa(PAB) | Repository: SEDLAC (CEDLAS and The World Bank)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	591	Panama	2010.0	3.2	Float					ILOSTAT - HIES - Living Standards Survey	['Local currency: PAN - Balboa(PAB) | Repository: SEDLAC (CEDLAS and The World Bank)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	591	Panama	2010.0	3.2	Float					ILOSTAT - HIES - Living Standards Survey	['Local currency: PAN - Balboa(PAB) | Repository: SEDLAC (CEDLAS and The World Bank)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	591	Panama	2011.0	3.6	Float					ILOSTAT - HIES - Living Standards Survey	['Local currency: PAN - Balboa(PAB) | Repository: SEDLAC (CEDLAS and The World Bank)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	591	Panama	2011.0	3.5	Float					ILOSTAT - HIES - Living Standards Survey	['Local currency: PAN - Balboa(PAB) | Repository: SEDLAC (CEDLAS and The World Bank)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	591	Panama	2011.0	3.6	Float					ILOSTAT - HIES - Living Standards Survey	['Local currency: PAN - Balboa(PAB) | Repository: SEDLAC (CEDLAS and The World Bank)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	591	Panama	2012.0	4.1	Float					ILOSTAT - HIES - Living Standards Survey	['Local currency: PAN - Balboa(PAB) | Repository: SEDLAC (CEDLAS and The World Bank)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	591	Panama	2012.0	4.1	Float					ILOSTAT - HIES - Living Standards Survey	['Local currency: PAN - Balboa(PAB) | Repository: SEDLAC (CEDLAS and The World Bank)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	591	Panama	2012.0	4.0	Float					ILOSTAT - HIES - Living Standards Survey	['Local currency: PAN - Balboa(PAB) | Repository: SEDLAC (CEDLAS and The World Bank)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	591	Panama	2013.0	4.1	Float					ILOSTAT - HIES - Living Standards Survey	['Local currency: PAN - Balboa(PAB) | Repository: SEDLAC (CEDLAS and The World Bank)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	591	Panama	2013.0	4.1	Float					ILOSTAT - HIES - Living Standards Survey	['Local currency: PAN - Balboa(PAB) | Repository: SEDLAC (CEDLAS and The World Bank)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	591	Panama	2013.0	4.2	Float					ILOSTAT - HIES - Living Standards Survey	['Local currency: PAN - Balboa(PAB) | Repository: SEDLAC (CEDLAS and The World Bank)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	591	Panama	2014.0	4.5	Float					ILOSTAT - HIES - Living Standards Survey	['Local currency: PAN - Balboa(PAB) | Repository: SEDLAC (CEDLAS and The World Bank)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	591	Panama	2014.0	4.5	Float					ILOSTAT - HIES - Living Standards Survey	['Local currency: PAN - Balboa(PAB) | Repository: SEDLAC (CEDLAS and The World Bank)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	591	Panama	2014.0	4.3	Float					ILOSTAT - HIES - Living Standards Survey	['Local currency: PAN - Balboa(PAB) | Repository: SEDLAC (CEDLAS and The World Bank)']	C	CUR_LCU	FEMALE	isco08	G
