series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Education level	Reporting Type
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2000.0	97.67637	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2000.0	98.83985	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2001.0	98.82441	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2001.0	97.58458	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2002.0	97.50373	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2002.0	98.81471	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2003.0	98.84212	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2003.0	99.29952	Float					UIS	['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2004.0	98.84769	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2005.0	98.8482	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2006.0	98.8485	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2006.0	99.29798	Float					UIS	['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2007.0	99.30113	Float					UIS	['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2007.0	98.84537	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2008.0	98.84567	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2008.0	99.30514	Float					UIS	['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2009.0	98.85361	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2009.0	99.30877	Float					UIS	['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2010.0	99.30966	Float					UIS	['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2010.0	98.85726	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2011.0	98.9718	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2011.0	99.31169	Float					UIS	['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2012.0	99.08526	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2012.0	99.32283	Float					UIS	['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2013.0	99.33454	Float					UIS	['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2013.0	99.20436	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2014.0	99.32282	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2014.0	99.34704	Float					UIS	['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2015.0	99.36216	Float					UIS	['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2015.0	99.44817	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2016.0	99.57826	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2016.0	99.3733	Float					UIS	['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2017.0	99.36739	Float					UIS	['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2017.0	99.63267	Float					UIS	['']	E	PERCENT	LOWSEC	G
