series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Type of speed
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	804	Ukraine	2005.0	130000	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['Speed equal to or greater than 128kbit/s.']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	804	Ukraine	2006.0	520000	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	804	Ukraine	2007.0	800000	Float					ITU estimate.	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	804	Ukraine	2008.0	1600000	Float					ITU estimate.	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	804	Ukraine	2009.0	1907697	Float					State Administration of Communications	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	804	Ukraine	2010.0	2955862	Float					State Administration of Communications	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	804	Ukraine	2011.0	3170384	Float					State Service of Special Communications and Information Protection of Ukraine	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	804	Ukraine	2012.0	3644976	Float					State Service of Special Communications and Information Protection of Ukraine	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	804	Ukraine	2013.0	3996550	Float					State Service of Special Communications and Information Protection of Ukraine	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	804	Ukraine	2014.0	3945575	Float					State Service of Special Communications and Information Protection of Ukraine	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	804	Ukraine	2015.0	4978813	Float					State Service of Special Communications and Information Protection of Ukraine	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	804	Ukraine	2016.0	4850056	Float					State Service of Special Communications and Information Protection of Ukraine	['']	NA	NUMBER	10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	804	Ukraine	2016.0	25340	Float					State Service of Special Communications and Information Protection of Ukraine	['']	NA	NUMBER	256KT2MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	804	Ukraine	2016.0	250103	Float					State Service of Special Communications and Information Protection of Ukraine	['']	NA	NUMBER	2MT10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	804	Ukraine	2016.0	5125499	Float					State Service of Special Communications and Information Protection of Ukraine	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	804	Ukraine	2017.0	5239743	Float					State Service of Special Communications and Information Protection of Ukraine	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	804	Ukraine	2017.0	20014	Float					State Service of Special Communications and Information Protection of Ukraine	['']	NA	NUMBER	256KT2MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	804	Ukraine	2017.0	218832	Float					State Service of Special Communications and Information Protection of Ukraine	['']	NA	NUMBER	2MT10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	804	Ukraine	2017.0	5000897	Float					State Service of Special Communications and Information Protection of Ukraine	['']	NA	NUMBER	10MBPS
