series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Age	Sex	Reporting Type
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2001.0	3.2	Float					ILOSTAT - LFS - Labour Force Survey Report	['']	C	PERCENT	15+	FEMALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2001.0	1.3	Float					ILOSTAT - LFS - Labour Force Survey Report	['']	C	PERCENT	15+	MALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2001.0	1.9	Float					ILOSTAT - LFS - Labour Force Survey Report	['']	C	PERCENT	15+	BOTHSEX	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2003.0	1.8	Float					ILOSTAT - LFS - Labour Force Survey Report	['Data reference period: Incomplete year;']	C	PERCENT	15+	BOTHSEX	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2004.0	2.5	Float					ILOSTAT - LFS - Labour Force Survey Report	['']	C	PERCENT	15+	BOTHSEX	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2004.0	3.3	Float					ILOSTAT - LFS - Labour Force Survey Report	['']	C	PERCENT	15+	FEMALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2004.0	1.9	Float					ILOSTAT - LFS - Labour Force Survey Report	['']	C	PERCENT	15+	MALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2005.0	2.9	Float					ILOSTAT - LFS - Labour Force Survey Report	['Data reference period: Incomplete year;']	C	PERCENT	15+	MALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2005.0	3.1	Float					ILOSTAT - LFS - Labour Force Survey Report	['Data reference period: Incomplete year;']	C	PERCENT	15+	BOTHSEX	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2005.0	3.3	Float					ILOSTAT - LFS - Labour Force Survey Report	['Data reference period: Incomplete year;']	C	PERCENT	15+	FEMALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2006.0	3.1	Float					ILOSTAT - LFS - Labour Force Survey Report	['']	C	PERCENT	15+	BOTHSEX	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2006.0	3.8	Float					ILOSTAT - LFS - Labour Force Survey Report	['']	C	PERCENT	15+	FEMALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2006.0	2.6	Float					ILOSTAT - LFS - Labour Force Survey Report	['']	C	PERCENT	15+	MALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2007.0	3.7	Float					ILOSTAT - LFS - Labour Force Survey Report	['Data reference period: Incomplete year;']	C	PERCENT	15+	BOTHSEX	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2009.0	4.0	Float					ILOSTAT - LFS - Labour Force Survey Report	['Data reference period: March | Geographical coverage: Total national, excluding overseas territories;']	C	PERCENT	15+	BOTHSEX	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2009.0	5.4	Float					ILOSTAT - LFS - Labour Force Survey Report	['Data reference period: March | Geographical coverage: Total national, excluding overseas territories;']	C	PERCENT	15+	FEMALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2009.0	2.6	Float					ILOSTAT - LFS - Labour Force Survey Report	['Data reference period: March | Geographical coverage: Total national, excluding overseas territories;']	C	PERCENT	15+	MALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2009.0	13.0	Float					ILOSTAT - LFS - Labour Force Survey Report	['Data reference period: March | Geographical coverage: Total national, excluding overseas territories;']	C	PERCENT	15-24	BOTHSEX	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2009.0	10.7	Float					ILOSTAT - LFS - Labour Force Survey Report	['Data reference period: March | Geographical coverage: Total national, excluding overseas territories;']	C	PERCENT	15-24	MALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2009.0	1.5	Float					ILOSTAT - LFS - Labour Force Survey Report	['Data reference period: March | Geographical coverage: Total national, excluding overseas territories;']	C	PERCENT	25+	BOTHSEX	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2009.0	2.3	Float					ILOSTAT - LFS - Labour Force Survey Report	['Data reference period: March | Geographical coverage: Total national, excluding overseas territories;']	C	PERCENT	25+	FEMALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2009.0	0.9	Float					ILOSTAT - LFS - Labour Force Survey Report	['Data reference period: March | Geographical coverage: Total national, excluding overseas territories;']	C	PERCENT	25+	MALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2009.0	14.7	Float					ILOSTAT - LFS - Labour Force Survey Report	['Data reference period: March | Geographical coverage: Total national, excluding overseas territories;']	C	PERCENT	15-24	FEMALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2010.0	3.3	Float					ILOSTAT - LFS - Labour Force Survey Report	['Data reference period: March | Geographical coverage: Total national, excluding overseas territories;']	C	PERCENT	15+	BOTHSEX	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	Bhutan	2010.0	7.1	Float					ILOSTAT - LFS - Labour Force Survey Report	['Data reference period: March | Geographical coverage: Total national, excluding overseas territories;']	C	PERCENT	15-24	MALE	G
