series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units
IT_USE_ii99	Internet users per 100 inhabitants	12	Algeria	2000.0	0.49	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	12	Algeria	2001.0	0.65	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	12	Algeria	2002.0	1.59	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	12	Algeria	2003.0	2.20	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	12	Algeria	2004.0	4.63	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	12	Algeria	2005.0	5.84	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	12	Algeria	2006.0	7.38	Float					Autorité de Régulation de la Poste et des Télecommunications (ARPT).	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	12	Algeria	2007.0	9.45	Float					Autorité de Régulation de la Poste et des Télecommunications (ARPT).	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	12	Algeria	2008.0	10.18	Float					Autorité de Régulation de la Poste et des Télécommunications	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	12	Algeria	2009.0	11.23	Float					Autorité de Régulation de la Poste et des Télécommunications	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	12	Algeria	2010.0	12.50	Float					Autorité de Régulation de la Poste et des Télécommunications	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	12	Algeria	2011.0	14.90	Float					ITU estimate. 	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	12	Algeria	2012.0	18.20	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	12	Algeria	2013.0	22.50	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	12	Algeria	2014.0	29.50	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	12	Algeria	2015.0	38.20	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	12	Algeria	2016.0	42.95	Float					ITU Estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	12	Algeria	2017.0	47.69	Float					ITU estimate.	['']	NA	PER_100_POP
