series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units
IT_USE_ii99	Internet users per 100 inhabitants	703	Slovakia	2000.0	9.43	Float					Ministry of Transport, Posts and Telecommunications.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	703	Slovakia	2001.0	12.53	Float					Ministry of Transport, Posts and Telecommunications.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	703	Slovakia	2002.0	40.14	Float					Ministry of Transport, Posts and Telecommunications.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	703	Slovakia	2003.0	43.04	Float					Ministry of Transport, Posts and Telecommunications.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	703	Slovakia	2004.0	52.89	Float					Eurostat.	['Population age 16-74.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	703	Slovakia	2005.0	55.19	Float					Eurostat.	['Population age 16-74.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	703	Slovakia	2006.0	56.08	Float					Eurostat.	['Population age 16-74.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	703	Slovakia	2007.0	61.80	Float					Eurostat.	['Population age 16-74.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	703	Slovakia	2008.0	66.05	Float					Eurostat.    Eurostat.  Eurostat.  	['Population age 16-74 in the last 3 months (source: Eurostat).']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	703	Slovakia	2009.0	70.00	Float					Ministry of Transport, Construction and Regional Development of the Slovak Republic  	['Population age 16-74 in the last 3 months (source: Eurostat).']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	703	Slovakia	2010.0	75.71	Float					Ministry of Transport, Construction and Regional Development of the Slovak Republic  	['Population age 16-74 in the last 3 months (source: Eurostat).']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	703	Slovakia	2011.0	74.44	Float					Eurostat.	[' Users in the last 3 months. Age 16-74.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	703	Slovakia	2012.0	76.71	Float					Eurostat.	[' Users in the last 3 months.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	703	Slovakia	2013.0	77.88	Float					Eurostat.	['Population age 16-74.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	703	Slovakia	2014.0	79.98	Float					Statistical Office of the Slovak Republic.	['Population 16-74. Last three months.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	703	Slovakia	2015.0	77.63	Float					Statistical Office of the Slovak Republic.	['Population 16-74. Last three months.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	703	Slovakia	2016.0	80.48	Float					Statistical Office of the Slovak Republic.	['Population 16-74. Last three months.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	703	Slovakia	2017.0	81.63	Float					Statistical Office of the Slovak Republic	['The population at  age of 16 -74. Last three months.']	NA	PER_100_POP
