series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Type of occupation	Reporting Type
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	208	Denmark	2014.0	182.9	Float					ILOSTAT - ES - Survey on Structure of Earnings	['Local currency: DNK - Danish krone(DKK) | Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees']	C	CUR_LCU	FEMALE	isco08-4	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	208	Denmark	2014.0	206.2	Float					ILOSTAT - ES - Survey on Structure of Earnings	['Local currency: DNK - Danish krone(DKK) | Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees']	C	CUR_LCU	FEMALE	isco08-3	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	208	Denmark	2014.0	221.5	Float					ILOSTAT - ES - Survey on Structure of Earnings	['Local currency: DNK - Danish krone(DKK) | Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees']	C	CUR_LCU	FEMALE	isco08-2	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	208	Denmark	2014.0	293.3	Float					ILOSTAT - ES - Survey on Structure of Earnings	['Local currency: DNK - Danish krone(DKK) | Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees']	C	CUR_LCU	FEMALE	isco08-1	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	208	Denmark	2014.0	189.0	Float					ILOSTAT - ES - Survey on Structure of Earnings	['Local currency: DNK - Danish krone(DKK) | Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	208	Denmark	2014.0	171.9	Float					ILOSTAT - ES - Survey on Structure of Earnings	['Local currency: DNK - Danish krone(DKK) | Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees']	C	CUR_LCU	MALE	isco08-9	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	208	Denmark	2014.0	199.8	Float					ILOSTAT - ES - Survey on Structure of Earnings	['Local currency: DNK - Danish krone(DKK) | Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees']	C	CUR_LCU	MALE	isco08-8	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	208	Denmark	2014.0	205.8	Float					ILOSTAT - ES - Survey on Structure of Earnings	['Local currency: DNK - Danish krone(DKK) | Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees']	C	CUR_LCU	MALE	isco08-7	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	208	Denmark	2014.0	162.9	Float					ILOSTAT - ES - Survey on Structure of Earnings	['Local currency: DNK - Danish krone(DKK) | Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees']	C	CUR_LCU	FEMALE	isco08-6	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	208	Denmark	2014.0	154.7	Float					ILOSTAT - ES - Survey on Structure of Earnings	['Local currency: DNK - Danish krone(DKK) | Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees']	C	CUR_LCU	FEMALE	isco08-5	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	208	Denmark	2014.0	177.0	Float					ILOSTAT - ES - Survey on Structure of Earnings	['Local currency: DNK - Danish krone(DKK) | Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees']	C	CUR_LCU	MALE	isco08-6	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	208	Denmark	2014.0	157.0	Float					ILOSTAT - ES - Survey on Structure of Earnings	['Local currency: DNK - Danish krone(DKK) | Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees']	C	CUR_LCU	MALE	isco08-5	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	208	Denmark	2014.0	185.9	Float					ILOSTAT - ES - Survey on Structure of Earnings	['Local currency: DNK - Danish krone(DKK) | Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees']	C	CUR_LCU	MALE	isco08-4	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	208	Denmark	2014.0	251.4	Float					ILOSTAT - ES - Survey on Structure of Earnings	['Local currency: DNK - Danish krone(DKK) | Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees']	C	CUR_LCU	MALE	isco08-3	G
