series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Education level	Reporting Type	Type of skill
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	826	United Kingdom of Great Britain and Northern Ireland	2003.0	1.03242	Float					PISA 2003	['']	C	Ratio	LOWSEC	G	SKILL_MATH
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	826	United Kingdom of Great Britain and Northern Ireland	2003.0	1.02227	Float					PISA 2003	['']	C	Ratio	LOWSEC	G	SKILL_READ
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	826	United Kingdom of Great Britain and Northern Ireland	2006.0	1.09377	Float					PISA 2006	['']	C	Ratio	LOWSEC	G	SKILL_READ
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	826	United Kingdom of Great Britain and Northern Ireland	2006.0	1.10673	Float					PISA 2006	['']	C	Ratio	LOWSEC	G	SKILL_MATH
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	826	United Kingdom of Great Britain and Northern Ireland	2009.0	1.02993	Float					PISA 2009	['']	C	Ratio	LOWSEC	G	SKILL_MATH
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	826	United Kingdom of Great Britain and Northern Ireland	2009.0	1.00601	Float					PISA 2009	['']	C	Ratio	LOWSEC	G	SKILL_READ
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	826	United Kingdom of Great Britain and Northern Ireland	2012.0	0.99988	Float					PISA 2012	['']	C	Ratio	LOWSEC	G	SKILL_READ
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	826	United Kingdom of Great Britain and Northern Ireland	2012.0	0.99952	Float					PISA 2012	['']	C	Ratio	LOWSEC	G	SKILL_MATH
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	1.18436	Float					PISA 2015	['']	C	Ratio	LOWSEC	G	SKILL_MATH
SE_TOT_RUPI	Rural to urban parity index for achievement (ratio)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	1.11341	Float					PISA 2015	['']	C	Ratio	LOWSEC	G	SKILL_READ
