series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units
IT_USE_ii99	Internet users per 100 inhabitants	296	Kiribati	2000.0	1.79	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	296	Kiribati	2001.0	2.34	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	296	Kiribati	2002.0	2.50	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	296	Kiribati	2003.0	3.00	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	296	Kiribati	2004.0	3.50	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	296	Kiribati	2005.0	4.00	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	296	Kiribati	2006.0	4.50	Float					NSO, 2006 Kiribati HIES	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	296	Kiribati	2007.0	6.00	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	296	Kiribati	2008.0	7.00	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	296	Kiribati	2009.0	8.97	Float					Telecommunications Authority of Kiribati	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	296	Kiribati	2010.0	9.07	Float					Telecommunications Authority of Kiribati	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	296	Kiribati	2011.0	10.00	Float					Telecommunications Authority of Kiribati	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	296	Kiribati	2012.0	10.75	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	296	Kiribati	2013.0	11.50	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	296	Kiribati	2014.0	12.25	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	296	Kiribati	2015.0	13.00	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	296	Kiribati	2016.0	13.70	Float					ITU Estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	296	Kiribati	2017.0	14.58	Float					ITU estimate.	['']	NA	PER_100_POP
