series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Type of speed
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2001.0	25	Float					Ministère de l'Economie, des Finances et de l'Industrie.	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2002.0	32	Float					Ministère de l'Economie, des Finances et de l'Industrie.	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2003.0	946	Float					Ministère de l'Economie, des Finances et de l'Industrie.	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2004.0	4551	Float					Ministère de l'Economie, des Finances et de l'Industrie.	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2005.0	11000	Float					Service des Postes et Télécommunications.	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2006.0	18234	Float					Service des Postes et Télécommunications.	['128kbit/s or more.']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2007.0	23600	Float					Service des Postes et Télécommunications	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2008.0	27671	Float					Service des Postes et Télécommunications.	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2009.0	30030	Float					Service des Postes et Télécommunications.	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2010.0	32247	Float					Service des Postes et Télécommunications	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2011.0	36000	Float					Agence de Réglementation du Numérique	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2012.0	0	Float					Service des Postes et Télécommunications	['']	NA	NUMBER	10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2012.0	40200	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2012.0	33536	Float					Service des Postes et Télécommunications	['']	NA	NUMBER	256KT2MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2012.0	7854	Float					Service des Postes et Télécommunications	['']	NA	NUMBER	2MT10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2013.0	44900	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2013.0	34317	Float					Service des Postes et Télécommunications	['']	NA	NUMBER	256KT2MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2013.0	12068	Float					Service des Postes et Télécommunications	['']	NA	NUMBER	2MT10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2013.0	0	Float					Service des Postes et Télécommunications	['']	NA	NUMBER	10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2014.0	49740	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2014.0	0	Float					Service des Postes et Télécommunications	['']	NA	NUMBER	10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2014.0	33491	Float					Service des Postes et Télécommunications	['']	NA	NUMBER	256KT2MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2014.0	16249	Float					Service des Postes et Télécommunications	['']	NA	NUMBER	2MT10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2015.0	51908	Float					Direction générale de l'économie numérique (DGEN)	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2015.0	155	Float					Direction générale de l'économie numérique (DGEN)	['']	NA	NUMBER	10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2015.0	33936	Float					Direction générale de l'économie numérique (DGEN)	['']	NA	NUMBER	256KT2MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2015.0	17972	Float					Direction générale de l'économie numérique (DGEN)	['']	NA	NUMBER	2MT10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2016.0	55443	Float					Direction générale de l'économie numérique (DGEN)	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2016.0	435	Float					Direction générale de l'économie numérique (DGEN)	['']	NA	NUMBER	10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2016.0	38932	Float					Direction générale de l'économie numérique (DGEN)	['']	NA	NUMBER	2MT10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2016.0	16389	Float					Direction générale de l'économie numérique (DGEN)	['']	NA	NUMBER	256KT2MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2017.0	57684	Float					Direction générale de l'économie numérique (DGEN)	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2017.0	1209	Float					Direction générale de l'économie numérique (DGEN)	['']	NA	NUMBER	10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2017.0	46369	Float					Direction générale de l'économie numérique (DGEN)	['']	NA	NUMBER	2MT10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	258	French Polynesia	2017.0	12145	Float					Direction générale de l'économie numérique (DGEN)	['']	NA	NUMBER	256KT2MBPS
