series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Type of speed
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	887	Yemen	2005.0	1498	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	887	Yemen	2006.0	2781	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	887	Yemen	2007.0	11000	Float					Ministry of Telecommunications and Information Technology. 	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	887	Yemen	2008.0	26000	Float					Ministry of Telecommunications and Information Technology. 	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	887	Yemen	2009.0	54000	Float					Ministry of Telecommunications and Information Technology. 	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	887	Yemen	2010.0	84000	Float					Ministry of Telecommunications and Information Technology	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	887	Yemen	2011.0	109000	Float					Ministry of Telecommunications and Information Technology	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	887	Yemen	2012.0	167300	Float					Ministry of Telecommunications and Information Technology	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	887	Yemen	2013.0	256800	Float					ITU estimate.	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	887	Yemen	2014.0	340000	Float					ITU estimate.	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	887	Yemen	2015.0	395000	Float					ITU estimate.	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	887	Yemen	2016.0	430400	Float					ITU estimate.	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	887	Yemen	2017.0	469000	Float					ITU estimate.	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	887	Yemen	2017.0	0	Float					Ministry of Telecommunications and Information Technology	['']	NA	NUMBER	10MBPS
