series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Type of occupation	Reporting Type
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	196	Cyprus	2002.0	19.6	Float					ILOSTAT - ES - Structure of Earnings Survey	['Local currency: CYP - Euro(EUR) | Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture and non-market services | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing']	C	CUR_LCU	MALE	isco88-1	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	196	Cyprus	2002.0	8.7	Float					ILOSTAT - ES - Structure of Earnings Survey	['Local currency: CYP - Euro(EUR) | Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture and non-market services | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing']	C	CUR_LCU	MALE	isco88	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	196	Cyprus	2002.0	6.4	Float					ILOSTAT - ES - Structure of Earnings Survey	['Local currency: CYP - Euro(EUR) | Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture and non-market services | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing']	C	CUR_LCU	BOTHSEX	isco88-X	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	196	Cyprus	2002.0	5.6	Float					ILOSTAT - ES - Structure of Earnings Survey	['Local currency: CYP - Euro(EUR) | Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture and non-market services | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing']	C	CUR_LCU	BOTHSEX	isco88-9	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	196	Cyprus	2002.0	6.5	Float					ILOSTAT - ES - Structure of Earnings Survey	['Local currency: CYP - Euro(EUR) | Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture and non-market services | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing']	C	CUR_LCU	BOTHSEX	isco88-8	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	196	Cyprus	2002.0	7.4	Float					ILOSTAT - ES - Structure of Earnings Survey	['Local currency: CYP - Euro(EUR) | Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture and non-market services | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing']	C	CUR_LCU	BOTHSEX	isco88-7	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	196	Cyprus	2002.0	5.7	Float					ILOSTAT - ES - Structure of Earnings Survey	['Local currency: CYP - Euro(EUR) | Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture and non-market services | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing']	C	CUR_LCU	BOTHSEX	isco88-5	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	196	Cyprus	2002.0	6.2	Float					ILOSTAT - ES - Structure of Earnings Survey	['Local currency: CYP - Euro(EUR) | Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture and non-market services | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing']	C	CUR_LCU	BOTHSEX	isco88-4	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	196	Cyprus	2002.0	9.6	Float					ILOSTAT - ES - Structure of Earnings Survey	['Local currency: CYP - Euro(EUR) | Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture and non-market services | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing']	C	CUR_LCU	BOTHSEX	isco88-3	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	196	Cyprus	2002.0	12.4	Float					ILOSTAT - ES - Structure of Earnings Survey	['Local currency: CYP - Euro(EUR) | Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture and non-market services | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing']	C	CUR_LCU	BOTHSEX	isco88-2	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	196	Cyprus	2002.0	13.1	Float					ILOSTAT - ES - Structure of Earnings Survey	['Local currency: CYP - Euro(EUR) | Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture and non-market services | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing']	C	CUR_LCU	MALE	isco88-2	G
