series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Type of speed
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2005.0	322	Float					Telecommunications Authority of Kiribati	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2006.0	402	Float					Telecommunications Authority of Kiribati	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2007.0	504	Float					Telecommunications Authority of Kiribati	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2008.0	685	Float					Telecommunications Authority of Kiribati	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2009.0	765	Float					Telecommunications Authority of Kiribati	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2010.0	846	Float					Telecommunications Authority of Kiribati	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2011.0	850	Float					ITU estimate. 	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2012.0	800	Float					ITU estimate.	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2013.0	700	Float					ITU estimate.	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2014.0	500	Float					ITU estimate.	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2015.0	2	Float					Ministry of Information, Communication, Transport and Tourism Development	['']	NA	NUMBER	2MT10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2015.0	0	Float					Ministry of Information, Communication, Transport and Tourism Development	['']	NA	NUMBER	10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2015.0	115	Float					Ministry of Information, Communication, Transport and Tourism Development	['']	NA	NUMBER	256KT2MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2015.0	117	Float					Ministry of Information, Communication, Transport and Tourism Development	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2016.0	56	Float					Ministry of Information, Communication, Transport & Tourism Development	['']	NA	NUMBER	2MT10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2016.0	66	Float					Ministry of Information, Communication, Transport & Tourism Development	['ipvpn']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2016.0	1	Float					Ministry of Information, Communication, Transport & Tourism Development	['']	NA	NUMBER	10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2017.0	10	Float					Ministry of Information, Communication, Transport & Tourism Development	['']	NA	NUMBER	256KT2MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2017.0	65	Float					Ministry of Information, Communication, Transport & Tourism Development	['']	NA	NUMBER	2MT10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2017.0	76	Float					Ministry of Information, Communication, Transport & Tourism Development	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	296	Kiribati	2017.0	1	Float					Ministry of Information, Communication, Transport & Tourism Development	['']	NA	NUMBER	10MBPS
