series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Education level	Reporting Type
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2000.0	88.17175	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2000.0	86.14875	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2000.0	73.5064	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2001.0	73.50189	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2001.0	86.14288	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2001.0	88.16627	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2002.0	88.16798	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2002.0	73.50938	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2002.0	86.14333	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2003.0	86.13747	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2003.0	73.50275	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2003.0	88.16437	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2004.0	88.1633	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2004.0	73.50853	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2004.0	86.13799	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2005.0	73.51429	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2005.0	86.13289	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2005.0	88.16223	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2006.0	88.15744	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2006.0	86.12957	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2006.0	73.50542	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2007.0	73.47843	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2007.0	86.12176	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2007.0	88.14832	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2008.0	88.14232	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2008.0	73.42167	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2008.0	86.11531	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2009.0	86.11331	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2009.0	88.14454	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2010.0	88.23593	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2010.0	86.16062	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2011.0	86.10597	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2011.0	88.17982	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2012.0	88.10146	Float					UIS	['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2012.0	73.69863	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2012.0	86.03804	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2013.0	86.0042	Float					UIS	['']	E	PERCENT	LOWSEC	G
