series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units
IT_USE_ii99	Internet users per 100 inhabitants	392	Japan	2000.0	29.99	Float					Ministry of Internal Affairs and Communications (MIC).	['PC-based only.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	392	Japan	2001.0	38.53	Float					Ministry of Internal Affairs and Communications (MIC).	['PC-based only.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	392	Japan	2002.0	46.59	Float					Ministry of Internal Affairs and Communications (MIC).	['PC-based only.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	392	Japan	2003.0	48.44	Float					Ministry of Internal Affairs and Communications (MIC).	['PC-based only.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	392	Japan	2004.0	62.39	Float					Ministry of Internal Affairs and Communications (MIC); Telecommunications Carriers Associations (TCA).	['Incl. users accessing internet through cellphones, PHS and game console.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	392	Japan	2005.0	66.92	Float					Ministry of Internal Affairs and Communications.	['Population age 6+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	392	Japan	2006.0	68.69	Float					Ministry of Internal Affairs and Communications.	['Population age 6+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	392	Japan	2007.0	74.30	Float					Ministry of Internal Affairs and Communications. 	['Population age 6+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	392	Japan	2008.0	75.40	Float					Ministry of Internal Affairs and Communications.	['Population age 6+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	392	Japan	2009.0	78.00	Float					Ministry of Internal Affairs and Communications.	['Population age 6+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	392	Japan	2010.0	78.21	Float					Ministry of Internal Affairs and Communications	['Population age 6+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	392	Japan	2011.0	79.05	Float					Ministry of Internal Affairs and Communications	['Population age 6+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	392	Japan	2012.0	79.50	Float					Ministry of Internal Affairs and Communications	['Population age 6+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	392	Japan	2013.0	88.22	Float					Ministry of Internal Affairs and Communications	['Population age 6+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	392	Japan	2014.0	89.11	Float					Ministry of Internal Affairs and Communications	['Population age 6+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	392	Japan	2015.0	91.06	Float					Ministry of Internal Affairs and Communications 	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	392	Japan	2016.0	93.18	Float					Ministry of Internal Affairs and Communications.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	392	Japan	2017.0	90.87	Float					Communications and Media Commission	['']	NA	PER_100_POP
