series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units
IT_USE_ii99	Internet users per 100 inhabitants	807	North Macedonia	2000.0	2.49	Float					Makedonski Telekomunikacii A.D.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	807	North Macedonia	2001.0	3.47	Float					Makedonski Telekomunikacii A.D.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	807	North Macedonia	2002.0	17.33	Float					Makedonski Telekomunikacii A.D.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	807	North Macedonia	2003.0	19.07	Float					Makedonski Telekomunikacii A.D.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	807	North Macedonia	2004.0	24.44	Float					Eurostat.	['Population age 16-74.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	807	North Macedonia	2005.0	26.45	Float					ITU estimate.	['Population age 16-74.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	807	North Macedonia	2006.0	28.62	Float					Eurostat.	['Population age 16-74.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	807	North Macedonia	2007.0	36.30	Float					ITU estimate.	['Population age 16-74.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	807	North Macedonia	2008.0	46.04	Float					Eurostat.	['Population age 16-74.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	807	North Macedonia	2009.0	51.77	Float					Eurostat.	['Population age 16-74.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	807	North Macedonia	2010.0	51.90	Float					Agency for Electronic Communications	['Population age 15-74.  ']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	807	North Macedonia	2011.0	56.70	Float					Agency for Electronic Communications	['Population age 15-74.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	807	North Macedonia	2012.0	57.45	Float					Eurostat.	[' Population age 16-74 using in the last 3 months.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	807	North Macedonia	2013.0	65.24	Float					Eurostat.	[' Population age 16-74 using in the last 3 months.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	807	North Macedonia	2014.0	68.06	Float					Eurostat	[' Population age 16-74 using in the last 3 months.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	807	North Macedonia	2015.0	70.38	Float					Eurostat.	['Population age 16-74.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	807	North Macedonia	2016.0	72.16	Float					Eurostat.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	807	North Macedonia	2017.0	76.31	Float					ITU estimate.	['']	NA	PER_100_POP
