series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Type of speed
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	2011.0	31800	Float					Bureau Telecommunicatie & Post Curacao	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	2012.0	705	Float					Bureau Telecommunicatie & Post Curacao	['']	NA	NUMBER	256KT2MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	2012.0	35582	Float					Bureau Telecommunicatie & Post Curacao	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	2012.0	17917	Float					Bureau Telecommunicatie & Post Curacao	['estimate']	NA	NUMBER	10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	2012.0	15407	Float					Bureau Telecommunicatie & Post Curacao	['']	NA	NUMBER	2MT10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	2013.0	37000	Float					Bureau Telecommunicatie & Post Curacao	['Estimate.']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	2014.0	2	Float					Bureau Telecommunicatie & Post Curacao	['']	NA	NUMBER	256KT2MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	2014.0	17139	Float					Bureau Telecommunicatie & Post Curacao	['']	NA	NUMBER	2MT10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	2014.0	38663	Float					Bureau Telecommunicatie & Post Curacao	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	2014.0	21522	Float					Bureau Telecommunicatie & Post Curacao	['']	NA	NUMBER	10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	2015.0	0	Float					Bureau Telecommunicatie & Post Curacao	['']	NA	NUMBER	256KT2MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	2015.0	18000	Float					Bureau Telecommunicatie & Post Curacao	['Estimate']	NA	NUMBER	2MT10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	2015.0	40000	Float					Bureau Telecommunicatie & Post Curacao	['Estimate']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	2015.0	22000	Float					Bureau Telecommunicatie & Post Curacao	['Estimate']	NA	NUMBER	10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	2016.0	0	Float					Bureau Telecommunicatie & Post Curacao	['']	NA	NUMBER	256KT2MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	2016.0	21343	Float					Bureau Telecommunicatie & Post Curacao	['']	NA	NUMBER	2MT10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	2016.0	42713	Float					Bureau Telecommunicatie & Post Curacao	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	2016.0	22050	Float					Bureau Telecommunicatie & Post Curacao	['Estimate']	NA	NUMBER	10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	2017.0	0	Float					Bureau Telecommunicatie & Post Curacao	['']	NA	NUMBER	256KT2MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	2017.0	17914	Float					Bureau Telecommunicatie & Post Curacao	['']	NA	NUMBER	2MT10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	2017.0	29279	Float					Bureau Telecommunicatie & Post Curacao	['']	NA	NUMBER	10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	2017.0	49348	Float					Bureau Telecommunicatie & Post Curacao	['']	NA	NUMBER	ANYS
