series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Education level	Reporting Type
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2000.0	0.87977	Float					UIS	['']	C	Ratio	SECOND	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2001.0	0.90449	Float					UIS	['']	E	Ratio	SECOND	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2001.0	1.17472	Float					UIS	['']	E	Ratio	PRIMAR	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2002.0	0.7139	Float					UIS	['']	C	Ratio	SECOND	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2002.0	1.11632	Float					UIS	['']	E	Ratio	PRIMAR	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2003.0	1.19011	Float					UIS	['']	E	Ratio	PRIMAR	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2003.0	0.83256	Float					UIS	['']	E	Ratio	SECOND	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2004.0	0.86994	Float					UIS	['']	E	Ratio	SECOND	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2004.0	1.13352	Float					UIS	['']	E	Ratio	PRIMAR	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2007.0	1.15837	Float					UIS	['']	C	Ratio	PRIMAR	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2007.0	1.02729	Float					UIS	['']	C	Ratio	SECOND	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2008.0	1.17031	Float					UIS	['']	C	Ratio	SECOND	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2009.0	1.60012	Float					UIS	['']	C	Ratio	SECOND	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2009.0	1.16966	Float					UIS	['']	C	Ratio	PRIMAR	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2010.0	1.14609	Float					UIS	['']	C	Ratio	PRIMAR	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2010.0	0.98936	Float					UIS	['']	C	Ratio	SECOND	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2011.0	1.11567	Float					UIS	['']	C	Ratio	SECOND	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2012.0	1.22184	Float					UIS	['']	C	Ratio	PRIMAR	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2012.0	1.13594	Float					UIS	['']	C	Ratio	SECOND	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2013.0	1.23387	Float					UIS	['']	C	Ratio	PRIMAR	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2013.0	1.25011	Float					UIS	['']	C	Ratio	SECOND	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2014.0	1.14656	Float					UIS	['']	C	Ratio	PRIMAR	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2014.0	1.11086	Float					UIS	['']	C	Ratio	SECOND	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2015.0	1.08492	Float					UIS	['']	C	Ratio	SECOND	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2015.0	1.11035	Float					UIS	['']	C	Ratio	PRIMAR	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2016.0	1.03273	Float					UIS	['']	C	Ratio	PRIMAR	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	670	Saint Vincent and the Grenadines	2017.0	1.07136	Float					UIS	['']	C	Ratio	PRIMAR	G
