series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Reporting Type	Quantile
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	704	Viet Nam	2006.0	6.08825	Float					Social and Environmental Statistics Departerment - General Statistics Office	['Household Living Standard Survey']	CA	PERCENT	G	_T
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	704	Viet Nam	2006.0	18.89609	Float					Social and Environmental Statistics Departerment - General Statistics Office	['Household Living Standard Survey']	CA	PERCENT	G	Q1
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	704	Viet Nam	2010.0	40.3625	Float					General Statistics Office (GSO) - Ministry of Planning and Investment	['Household Living Standards Survey 2010, 7th round']	CA	PERCENT	G	Q1
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	704	Viet Nam	2010.0	18.41876	Float					General Statistics Office (GSO) - Ministry of Planning and Investment	['Household Living Standards Survey 2010, 7th round']	CA	PERCENT	G	_T
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	704	Viet Nam	2012.0	14.18074	Float					General Statistics Office (GSO) - Ministry of Planning and Investment	['Household Living Standard Survey']	CA	PERCENT	G	_T
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	704	Viet Nam	2012.0	33.45951	Float					General Statistics Office (GSO) - Ministry of Planning and Investment	['Household Living Standard Survey']	CA	PERCENT	G	Q1
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	704	Viet Nam	2014.0	24.40484	Float					General Statistics Office (GSO) - Ministry of Planning and Investment	['Household Living Standard Survey']	CA	PERCENT	G	Q1
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	704	Viet Nam	2014.0	8.97639	Float					General Statistics Office (GSO) - Ministry of Planning and Investment	['Household Living Standard Survey']	CA	PERCENT	G	_T
