series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units
IT_USE_ii99	Internet users per 100 inhabitants	360	Indonesia	2000.0	0.93	Float					Indonesian Internet Service Provider Association.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	360	Indonesia	2001.0	2.02	Float					Indonesian Internet Service Provider Association.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	360	Indonesia	2002.0	2.13	Float					Indonesian Internet Service Provider Association.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	360	Indonesia	2003.0	2.39	Float					Indonesian Internet Service Provider Association.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	360	Indonesia	2004.0	2.60	Float					Indonesian Internet Service Provider Association.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	360	Indonesia	2005.0	3.60	Float					Indonesian Internet Service Provider Association.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	360	Indonesia	2006.0	4.76	Float					Indonesian Internet Service Provider Association.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	360	Indonesia	2007.0	5.79	Float					Indonesian Internet Service Provider Association.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	360	Indonesia	2008.0	7.92	Float					ITU estimate.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	360	Indonesia	2009.0	6.92	Float					Ministry of Communication and Information Technology	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	360	Indonesia	2010.0	10.92	Float					Ministry of Communication and Information Technology	['Refers to total population.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	360	Indonesia	2011.0	12.28	Float					Badan Pusat Statistik.	['Break in comparability. Population age 5+. (value for all population is 11.11%).']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	360	Indonesia	2012.0	14.52	Float					BPS-Statistics Indonesia	[' Population age 5+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	360	Indonesia	2013.0	14.94	Float					BPS-Statistics Indonesia	['Population age 5+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	360	Indonesia	2014.0	17.14	Float					BPS-Statistics Indonesia	['Population age 5+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	360	Indonesia	2015.0	21.98	Float					BPS-Statistics Indonesia	['Population age 5+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	360	Indonesia	2016.0	25.45	Float					BPS-Statistics Indonesia.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	360	Indonesia	2017.0	32.29	Float					BPS-Statistics Indonesia	['']	NA	PER_100_POP
