series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units
IT_USE_ii99	Internet users per 100 inhabitants	804	Ukraine	2000.0	0.72	Float					State Department of Communications & Information Technology.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	804	Ukraine	2001.0	1.24	Float					RCC.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	804	Ukraine	2002.0	1.87	Float					RCC.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	804	Ukraine	2003.0	3.15	Float					State Department of Communications & Information Technology.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	804	Ukraine	2004.0	3.49	Float					State Department of Communications & Information Technology.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	804	Ukraine	2005.0	3.75	Float					Estimate.	['Population age 15-59 who used the Internet in the last 4 weeks.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	804	Ukraine	2006.0	4.51	Float					State Department of Communications & Information Technology.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	804	Ukraine	2007.0	6.55	Float					State Statistics Committee of Ukraine	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	804	Ukraine	2008.0	11.00	Float					State Statistics Committee of Ukraine	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	804	Ukraine	2009.0	17.90	Float					State Service of Special Communications and Information Protection of Ukraine	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	804	Ukraine	2010.0	23.30	Float					State Statistics Service of Ukraine	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	804	Ukraine	2011.0	28.71	Float					State Statistics Service of Ukraine	['Refers to total population.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	804	Ukraine	2012.0	35.27	Float					State Statistics Service of Ukraine	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	804	Ukraine	2013.0	40.95	Float					State Statistics Service of Ukraine	['All population']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	804	Ukraine	2014.0	46.24	Float					State Statistics Service of Ukraine	['All population']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	804	Ukraine	2015.0	48.88	Float					State Statistics Service of Ukraine	['All population.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	804	Ukraine	2016.0	53.00	Float					State Statistics Service of Ukraine.	['Persons who have reported that during the last 12 months they made use of the Internet services. ']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	804	Ukraine	2017.0	57.12	Float					ITU estimate.	['']	NA	PER_100_POP
