series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units
IT_USE_ii99	Internet users per 100 inhabitants	458	Malaysia	2000.0	21.38	Float					PIKOM.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	458	Malaysia	2001.0	26.70	Float					PIKOM.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	458	Malaysia	2002.0	32.34	Float					PIKOM.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	458	Malaysia	2003.0	34.97	Float					PIKOM.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	458	Malaysia	2004.0	42.25	Float					PIKOM.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	458	Malaysia	2005.0	48.63	Float					PIKOM.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	458	Malaysia	2006.0	51.64	Float					PIKOM.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	458	Malaysia	2007.0	55.70	Float					Malaysian Communications and Multimedia Malaysia	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	458	Malaysia	2008.0	55.80	Float					Malaysian Communications and Multimedia Malaysia	['Refers to total population.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	458	Malaysia	2009.0	55.90	Float					Malaysian Communications and Multimedia Malaysia	['Refers to total population.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	458	Malaysia	2010.0	56.30	Float					Malaysian Communications and Multimedia Commission	['Refers to total population.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	458	Malaysia	2011.0	61.00	Float					Malaysian Communications and Multimedia Commission	['Refers to total population.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	458	Malaysia	2012.0	65.80	Float					Malaysian Communications and Multimedia Commission	['Refers to total population.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	458	Malaysia	2013.0	57.06	Float					Department of Statistics	['Population age 15+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	458	Malaysia	2014.0	63.67	Float					Department of Statistics	['Population age 15+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	458	Malaysia	2015.0	71.06	Float					Department of Statistics, Malaysia (DOSM)	['Population age 15+.']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	458	Malaysia	2016.0	78.79	Float					Department of Statistics.	['']	NA	PER_100_POP
IT_USE_ii99	Internet users per 100 inhabitants	458	Malaysia	2017.0	80.14	Float					Department of Statistics	['']	NA	PER_100_POP
