series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
VC_DSR_DDPA	Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars)	100	Bulgaria	1122045.0						United Nations Office for Disaster Risk Reduction (2020)		Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	_X	Data nature not available	USD	USD	G	Global	2005				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_DSR_DDPA	Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars)	100	Bulgaria	7.0						United Nations Office for Disaster Risk Reduction (2020)		Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	_X	Data nature not available	USD	USD	G	Global	2008				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_DSR_DDPA	Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars)	100	Bulgaria	12538.0						United Nations Office for Disaster Risk Reduction (2020)		Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	_X	Data nature not available	USD	USD	G	Global	2010				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_DSR_DDPA	Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars)	100	Bulgaria	180675.0						United Nations Office for Disaster Risk Reduction (2020)		Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	_X	Data nature not available	USD	USD	G	Global	2012				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_DSR_DDPA	Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars)	100	Bulgaria	236439.0						United Nations Office for Disaster Risk Reduction (2020)		Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	_X	Data nature not available	USD	USD	G	Global	2015				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_DSR_DDPA	Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars)	100	Bulgaria	9039745.0						United Nations Office for Disaster Risk Reduction (2020)		Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	_X	Data nature not available	USD	USD	G	Global	2017				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_DSR_DDPA	Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars)	100	Bulgaria	302625.0						United Nations Office for Disaster Risk Reduction (2020)		Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	_X	Data nature not available	USD	USD	G	Global	2018				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_DSR_DDPA	Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars)	100	Bulgaria	2288.0						United Nations Office for Disaster Risk Reduction (2020)		Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	_X	Data nature not available	USD	USD	G	Global	2019				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
VC_DSR_DDPA	Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars)	104	Myanmar	2941761774.0						United Nations Office for Disaster Risk Reduction (2020)		Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	_X	Data nature not available	USD	USD	G	Global	2008				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
VC_DSR_DDPA	Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars)	108	Burundi	2544528.0						United Nations Office for Disaster Risk Reduction (2020)		Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	_X	Data nature not available	USD	USD	G	Global	2015				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
