series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
AG_LND_FRSTCERT	Forest area under an independently verified forest management certification scheme (thousands of hectares)	1	World	51310.955						Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment			G	Global monitoring data	HA	Thousands of hectares	G	Global	2000				1			Region					
AG_LND_FRSTCERT	Forest area under an independently verified forest management certification scheme (thousands of hectares)	1	World	239424.167						Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment			G	Global monitoring data	HA	Thousands of hectares	G	Global	2005				1			Region					
AG_LND_FRSTCERT	Forest area under an independently verified forest management certification scheme (thousands of hectares)	1	World	343428.203						Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment			G	Global monitoring data	HA	Thousands of hectares	G	Global	2010				1			Region					
AG_LND_FRSTCERT	Forest area under an independently verified forest management certification scheme (thousands of hectares)	1	World	397541.39019						Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment			G	Global monitoring data	HA	Thousands of hectares	G	Global	2015				1			Region					
AG_LND_FRSTCERT	Forest area under an independently verified forest management certification scheme (thousands of hectares)	1	World	423871.125						Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment			G	Global monitoring data	HA	Thousands of hectares	G	Global	2016				1			Region					
AG_LND_FRSTCERT	Forest area under an independently verified forest management certification scheme (thousands of hectares)	1	World	431970.825						Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment			G	Global monitoring data	HA	Thousands of hectares	G	Global	2017				1			Region					
AG_LND_FRSTCERT	Forest area under an independently verified forest management certification scheme (thousands of hectares)	1	World	422750.961						Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment			G	Global monitoring data	HA	Thousands of hectares	G	Global	2018				1			Region					
AG_LND_FRSTCERT	Forest area under an independently verified forest management certification scheme (thousands of hectares)	1	World	426141.03						Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment			G	Global monitoring data	HA	Thousands of hectares	G	Global	2019				1			Region					
AG_LND_FRSTCERT	Forest area under an independently verified forest management certification scheme (thousands of hectares)	100	Bulgaria	0.0						Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment			G	Global monitoring data	HA	Thousands of hectares	G	Global	2000				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_LND_FRSTCERT	Forest area under an independently verified forest management certification scheme (thousands of hectares)	100	Bulgaria	0.0						Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment			G	Global monitoring data	HA	Thousands of hectares	G	Global	2005				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_LND_FRSTCERT	Forest area under an independently verified forest management certification scheme (thousands of hectares)	100	Bulgaria	303.58						Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment			G	Global monitoring data	HA	Thousands of hectares	G	Global	2010				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_LND_FRSTCERT	Forest area under an independently verified forest management certification scheme (thousands of hectares)	100	Bulgaria	706.653						Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment			G	Global monitoring data	HA	Thousands of hectares	G	Global	2015				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_LND_FRSTCERT	Forest area under an independently verified forest management certification scheme (thousands of hectares)	100	Bulgaria	561.685						Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment			G	Global monitoring data	HA	Thousands of hectares	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_LND_FRSTCERT	Forest area under an independently verified forest management certification scheme (thousands of hectares)	100	Bulgaria	1290.198						Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment			G	Global monitoring data	HA	Thousands of hectares	G	Global	2017				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_LND_FRSTCERT	Forest area under an independently verified forest management certification scheme (thousands of hectares)	100	Bulgaria	1483.382						Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment			G	Global monitoring data	HA	Thousands of hectares	G	Global	2018				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_LND_FRSTCERT	Forest area under an independently verified forest management certification scheme (thousands of hectares)	100	Bulgaria	1233.785						Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment			G	Global monitoring data	HA	Thousands of hectares	G	Global	2019				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_LND_FRSTCERT	Forest area under an independently verified forest management certification scheme (thousands of hectares)	104	Myanmar	0.0						Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment			G	Global monitoring data	HA	Thousands of hectares	G	Global	2000				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
AG_LND_FRSTCERT	Forest area under an independently verified forest management certification scheme (thousands of hectares)	104	Myanmar	0.0						Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment			G	Global monitoring data	HA	Thousands of hectares	G	Global	2005				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
AG_LND_FRSTCERT	Forest area under an independently verified forest management certification scheme (thousands of hectares)	104	Myanmar	0.0						Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment			G	Global monitoring data	HA	Thousands of hectares	G	Global	2010				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
AG_LND_FRSTCERT	Forest area under an independently verified forest management certification scheme (thousands of hectares)	104	Myanmar	0.0						Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment			G	Global monitoring data	HA	Thousands of hectares	G	Global	2015				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
AG_LND_FRSTCERT	Forest area under an independently verified forest management certification scheme (thousands of hectares)	104	Myanmar	0.0						Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment			G	Global monitoring data	HA	Thousands of hectares	G	Global	2016				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
AG_LND_FRSTCERT	Forest area under an independently verified forest management certification scheme (thousands of hectares)	104	Myanmar	0.0						Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment			G	Global monitoring data	HA	Thousands of hectares	G	Global	2017				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
AG_LND_FRSTCERT	Forest area under an independently verified forest management certification scheme (thousands of hectares)	104	Myanmar	0.0						Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment			G	Global monitoring data	HA	Thousands of hectares	G	Global	2018				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
