series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
AG_LND_DGRD	Proportion of land that is degraded over total land area (%)	1	World	20.0						United Nations Convention to Combat Desertification (UNCCD)		Regional data are based on the country-level data submitted in UNCCD 2018 national reports from 123 countries and estimates prepared by UNCCD based on global data sources.	_X	Data nature not available	PT	Percentage	G	Global	2015				1			Region					
AG_LND_DGRD	Proportion of land that is degraded over total land area (%)	104	Myanmar	23.0						Ministry of Environmental Conservation and Forestry			C	Country data	PT	Percentage	G	Global	2015				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
AG_LND_DGRD	Proportion of land that is degraded over total land area (%)	108	Burundi	29.0						MinistĂ¨re de l'Eau, de l'Environnement, de l'AmĂŠnagement du Territoire et de l'Urbanisme			C	Country data	PT	Percentage	G	Global	2015				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
AG_LND_DGRD	Proportion of land that is degraded over total land area (%)	11	Western Africa	12.0						United Nations Convention to Combat Desertification (UNCCD)		Regional data are based on the country-level data submitted in UNCCD 2018 national reports from 123 countries and estimates prepared by UNCCD based on global data sources.	_X	Data nature not available	PT	Percentage	G	Global	2015				4	202	Sub-Saharan Africa	Region					
AG_LND_DGRD	Proportion of land that is degraded over total land area (%)	112	Belarus	1.0						Ministry of Natural Resources and Environmental Protection			C	Country data	PT	Percentage	G	Global	2015				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
AG_LND_DGRD	Proportion of land that is degraded over total land area (%)	116	Cambodia	33.0						Ministry of Agriculture, Forestry and Fisheries			C	Country data	PT	Percentage	G	Global	2015				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
AG_LND_DGRD	Proportion of land that is degraded over total land area (%)	12	Algeria	1.0						Direction GĂŠnĂŠrale des ForĂŞts			C	Country data	PT	Percentage	G	Global	2015				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
AG_LND_DGRD	Proportion of land that is degraded over total land area (%)	120	Cameroon	0.0						MinistĂ¨re de l'Environnement, de la Protection de la Nature et du DĂŠveloppement			C	Country data	PT	Percentage	G	Global	2015				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
AG_LND_DGRD	Proportion of land that is degraded over total land area (%)	127	Southern Asia (excluding India)	24.0						United Nations Convention to Combat Desertification (UNCCD)		Regional data are based on the country-level data submitted in UNCCD 2018 national reports from 123 countries and estimates prepared by UNCCD based on global data sources.	_X	Data nature not available	PT	Percentage	G	Global	2015				1			Group					
AG_LND_DGRD	Proportion of land that is degraded over total land area (%)	13	Central America	41.0						United Nations Convention to Combat Desertification (UNCCD)		Regional data are based on the country-level data submitted in UNCCD 2018 national reports from 123 countries and estimates prepared by UNCCD based on global data sources.	_X	Data nature not available	PT	Percentage	G	Global	2015				4	419	Latin America and the Caribbean	Region					
AG_LND_DGRD	Proportion of land that is degraded over total land area (%)	132	Cabo Verde	17.0						MinistĂ¨re de l'Agriculture et des PĂŞches			C	Country data	PT	Percentage	G	Global	2015				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
AG_LND_DGRD	Proportion of land that is degraded over total land area (%)	135	Caucasus and Central Asia	34.0						United Nations Convention to Combat Desertification (UNCCD)		Regional data are based on the country-level data submitted in UNCCD 2018 national reports from 123 countries and estimates prepared by UNCCD based on global data sources.	_X	Data nature not available	PT	Percentage	G	Global	2015				1			Group					
AG_LND_DGRD	Proportion of land that is degraded over total land area (%)	14	Eastern Africa	27.0						United Nations Convention to Combat Desertification (UNCCD)		Regional data are based on the country-level data submitted in UNCCD 2018 national reports from 123 countries and estimates prepared by UNCCD based on global data sources.	_X	Data nature not available	PT	Percentage	G	Global	2015				4	202	Sub-Saharan Africa	Region					
AG_LND_DGRD	Proportion of land that is degraded over total land area (%)	140	Central African Republic	13.0						MinistĂ¨re de l'Environnement, du DĂŠveloppement Durable, des Eaux, ForĂŞts, Chasse et PĂŞches			C	Country data	PT	Percentage	G	Global	2015				5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1
AG_LND_DGRD	Proportion of land that is degraded over total land area (%)	142	Asia	24.0						United Nations Convention to Combat Desertification (UNCCD)		Regional data are based on the country-level data submitted in UNCCD 2018 national reports from 123 countries and estimates prepared by UNCCD based on global data sources.	_X	Data nature not available	PT	Percentage	G	Global	2015				2	1	World	Region					
AG_LND_DGRD	Proportion of land that is degraded over total land area (%)	143	Central Asia	35.0						United Nations Convention to Combat Desertification (UNCCD)		Regional data are based on the country-level data submitted in UNCCD 2018 national reports from 123 countries and estimates prepared by UNCCD based on global data sources.	_X	Data nature not available	PT	Percentage	G	Global	2015				3	142	Asia	Region					
AG_LND_DGRD	Proportion of land that is degraded over total land area (%)	144	Sri Lanka	36.0						Ministry of Mahaweli Development and Environment			C	Country data	PT	Percentage	G	Global	2015				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
AG_LND_DGRD	Proportion of land that is degraded over total land area (%)	145	Western Asia	9.0						United Nations Convention to Combat Desertification (UNCCD)		Regional data are based on the country-level data submitted in UNCCD 2018 national reports from 123 countries and estimates prepared by UNCCD based on global data sources.	_X	Data nature not available	PT	Percentage	G	Global	2015				3	142	Asia	Region					
AG_LND_DGRD	Proportion of land that is degraded over total land area (%)	148	Chad	34.0						MinistĂ¨re de l'Environnement et des Ressources Halieutiques			C	Country data	PT	Percentage	G	Global	2015				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
AG_LND_DGRD	Proportion of land that is degraded over total land area (%)	15	Northern Africa	6.0						United Nations Convention to Combat Desertification (UNCCD)		Regional data are based on the country-level data submitted in UNCCD 2018 national reports from 123 countries and estimates prepared by UNCCD based on global data sources.	_X	Data nature not available	PT	Percentage	G	Global	2015				3	2	Africa	Region					
AG_LND_DGRD	Proportion of land that is degraded over total land area (%)	151	Eastern Europe	7.0						United Nations Convention to Combat Desertification (UNCCD)		Regional data are based on the country-level data submitted in UNCCD 2018 national reports from 123 countries and estimates prepared by UNCCD based on global data sources.	_X	Data nature not available	PT	Percentage	G	Global	2015				3	150	Europe	Region					
AG_LND_DGRD	Proportion of land that is degraded over total land area (%)	152	Chile	1.0						Ministry of Agriculture			C	Country data	PT	Percentage	G	Global	2015				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
AG_LND_DGRD	Proportion of land that is degraded over total land area (%)	154	Northern Europe	13.0						United Nations Convention to Combat Desertification (UNCCD)		Regional data are based on the country-level data submitted in UNCCD 2018 national reports from 123 countries and estimates prepared by UNCCD based on global data sources.	_X	Data nature not available	PT	Percentage	G	Global	2015				3	150	Europe	Region					
AG_LND_DGRD	Proportion of land that is degraded over total land area (%)	155	Western Europe	10.0						United Nations Convention to Combat Desertification (UNCCD)		Regional data are based on the country-level data submitted in UNCCD 2018 national reports from 123 countries and estimates prepared by UNCCD based on global data sources.	_X	Data nature not available	PT	Percentage	G	Global	2015				3	150	Europe	Region					
