series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	1	World	48.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2006				1			Region					
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	1	World	53.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2014				1			Region					
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	1	World	69.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				1			Region					
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	100	Bulgaria	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	104	Myanmar	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	124	Canada	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	145	Western Asia	3.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2006				3	142	Asia	Region					
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	145	Western Asia	4.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2014				3	142	Asia	Region					
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	145	Western Asia	6.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				3	142	Asia	Region					
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	150	Europe	34.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				2	1	World	Region					
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	152	Chile	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	154	Northern Europe	9.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				3	150	Europe	Region					
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	155	Western Europe	7.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				3	150	Europe	Region					
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	170	Colombia	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	188	Costa Rica	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	191	Croatia	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	196	Cyprus	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	2	Africa	5.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2006				2	1	World	Region					
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	2	Africa	5.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2014				2	1	World	Region					
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	2	Africa	5.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				2	1	World	Region					
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	203	Czechia	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	208	Denmark	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	218	Ecuador	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	233	Estonia	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	242	Fiji	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	246	Finland	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	250	France	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	268	Georgia	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	275	State of Palestine	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	276	Germany	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	300	Greece	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	348	Hungary	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	36	Australia	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	360	Indonesia	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	372	Ireland	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	376	Israel	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	380	Italy	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	388	Jamaica	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	40	Austria	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	404	Kenya	1.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2017				5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1
ER_BDY_SEEA	Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO)	419	Latin America and the Caribbean	4.0						UNSTATS / Environment Live 			C	Country data	NUMBER	Number	G	Global	2006				3	19	Americas	Region					
