series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
AG_LND_FRSTN	Forest area (thousands of hectares)	1	World	4158049.52221						FAO, Global Forest Resources Assessment		Aggregate, may include official, semi-official, estimated or calculated data	_X	Data nature not available	HA	Thousands of hectares	G	Global	2000				1			Region					
AG_LND_FRSTN	Forest area (thousands of hectares)	1	World	4106316.94403						FAO, Global Forest Resources Assessment		Aggregate, may include official, semi-official, estimated or calculated data	_X	Data nature not available	HA	Thousands of hectares	G	Global	2010				1			Region					
AG_LND_FRSTN	Forest area (thousands of hectares)	1	World	4083867.47594						FAO, Global Forest Resources Assessment		Aggregate, may include official, semi-official, estimated or calculated data	_X	Data nature not available	HA	Thousands of hectares	G	Global	2015				1			Region					
AG_LND_FRSTN	Forest area (thousands of hectares)	1	World	4080603.54219						FAO, Global Forest Resources Assessment		Aggregate, may include official, semi-official, estimated or calculated data	_X	Data nature not available	HA	Thousands of hectares	G	Global	2016				1			Region					
AG_LND_FRSTN	Forest area (thousands of hectares)	1	World	4073757.1845						FAO, Global Forest Resources Assessment		Aggregate, may include official, semi-official, estimated or calculated data	_X	Data nature not available	HA	Thousands of hectares	G	Global	2017				1			Region					
AG_LND_FRSTN	Forest area (thousands of hectares)	1	World	4068923.27415						FAO, Global Forest Resources Assessment		Aggregate, may include official, semi-official, estimated or calculated data	_X	Data nature not available	HA	Thousands of hectares	G	Global	2018				1			Region					
AG_LND_FRSTN	Forest area (thousands of hectares)	1	World	4063843.08						FAO, Global Forest Resources Assessment		Aggregate, may include official, semi-official, estimated or calculated data	_X	Data nature not available	HA	Thousands of hectares	G	Global	2019				1			Region					
AG_LND_FRSTN	Forest area (thousands of hectares)	1	World	4058930.81						FAO, Global Forest Resources Assessment		Aggregate, may include official, semi-official, estimated or calculated data	_X	Data nature not available	HA	Thousands of hectares	G	Global	2020				1			Region					
AG_LND_FRSTN	Forest area (thousands of hectares)	100	Bulgaria	3375.0						FAO, Global Forest Resources Assessment		Official country data submitted to FAO	C	Country data	HA	Thousands of hectares	G	Global	2000				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_LND_FRSTN	Forest area (thousands of hectares)	100	Bulgaria	3737.0						FAO, Global Forest Resources Assessment		Official country data submitted to FAO	C	Country data	HA	Thousands of hectares	G	Global	2010				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_LND_FRSTN	Forest area (thousands of hectares)	100	Bulgaria	3833.0						FAO, Global Forest Resources Assessment		Official country data submitted to FAO	C	Country data	HA	Thousands of hectares	G	Global	2015				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_LND_FRSTN	Forest area (thousands of hectares)	100	Bulgaria	3841.0						FAO, Global Forest Resources Assessment		Official country data submitted to FAO	C	Country data	HA	Thousands of hectares	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_LND_FRSTN	Forest area (thousands of hectares)	100	Bulgaria	3854.0						FAO, Global Forest Resources Assessment		Official country data submitted to FAO	C	Country data	HA	Thousands of hectares	G	Global	2017				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_LND_FRSTN	Forest area (thousands of hectares)	100	Bulgaria	3867.0						FAO, Global Forest Resources Assessment		Official country data submitted to FAO	C	Country data	HA	Thousands of hectares	G	Global	2018				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_LND_FRSTN	Forest area (thousands of hectares)	100	Bulgaria	3880.0						FAO, Global Forest Resources Assessment		Official country data submitted to FAO	C	Country data	HA	Thousands of hectares	G	Global	2019				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_LND_FRSTN	Forest area (thousands of hectares)	100	Bulgaria	3893.0						FAO, Global Forest Resources Assessment		Official country data submitted to FAO	C	Country data	HA	Thousands of hectares	G	Global	2020				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_LND_FRSTN	Forest area (thousands of hectares)	104	Myanmar	34868.11						FAO, Global Forest Resources Assessment		Official country data submitted to FAO	C	Country data	HA	Thousands of hectares	G	Global	2000				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
AG_LND_FRSTN	Forest area (thousands of hectares)	104	Myanmar	31441.0						FAO, Global Forest Resources Assessment		Official country data submitted to FAO	C	Country data	HA	Thousands of hectares	G	Global	2010				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
