series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	2017	56.72					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	2017	92.08					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	2017	30.0					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	2017	80.12					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	2017	66.67					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	2017	30.52					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	2017	82.61					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	2017	50.0					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	2017	33.33					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	2017	72.44					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	438	Liechtenstein	4	155	Western Europe	Country	9.552985019	47.14167005	LIE	1	1	2017	77.78					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	2017	41.12					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	2017	94.12					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	2017	100.0					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	2017	76.14					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	2017	85.71					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	2017	47.15					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	2017	99.58					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	2017	66.27					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	584	Marshall Islands	4	57	Micronesia	Country	171.0839119	7.110213497	MHL	1	1	2017	nan					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	2017	36.84					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	2017	30.64					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	2017	57.37					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1	2017	37.5					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1	2017	nan					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1	2017	4.89					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1	2017	nan					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	2017	80.43					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	2017	37.05					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	2017	76.47					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	2017	94.74					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1	2017	100.0					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	2017	100.0					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	2017	31.77					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	2017	100.0					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	2017	73.04					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1	2017	nan					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	2017	nan					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1	2017	100.0					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	2017	12.5					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
EN_H2O_RVAMBQ	Proportion of river water bodies with good ambient water quality (%)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1	2017	nan					Environment Live		_X	Data nature not available	PT	Percentage	G	Global			
