series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
IS_RDP_LULFRG	Freight loaded and unloaded, maritime transport (metric tons)	35	South-Eastern Asia	3	142	Asia	Region						2018	2182835360.0					Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X	Data nature not available	T	Metric Tons	G	Global			
IS_RDP_LULFRG	Freight loaded and unloaded, maritime transport (metric tons)	419	Latin America and the Caribbean	3	19	Americas	Region						2018	2056184600.3848					Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X	Data nature not available	T	Metric Tons	G	Global			
IS_RDP_LULFRG	Freight loaded and unloaded, maritime transport (metric tons)	432	Landlocked developing countries (LLDCs)	1			Group						2018	nan					Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X	Data nature not available	T	Metric Tons	G	Global			
IS_RDP_LULFRG	Freight loaded and unloaded, maritime transport (metric tons)	513	Europe and Northern America	2	1	World	Region						2018	5686178955.0					Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X	Data nature not available	T	Metric Tons	G	Global			
IS_RDP_LULFRG	Freight loaded and unloaded, maritime transport (metric tons)	53	Australia and New Zealand	3	9	Oceania	Region						2018	1696611390.0					Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X	Data nature not available	T	Metric Tons	G	Global			
IS_RDP_LULFRG	Freight loaded and unloaded, maritime transport (metric tons)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						2018	24070369.0					Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X	Data nature not available	T	Metric Tons	G	Global			
IS_RDP_LULFRG	Freight loaded and unloaded, maritime transport (metric tons)	62	Central and Southern Asia	2	1	World	Region						2018	1124836523.0					Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X	Data nature not available	T	Metric Tons	G	Global			
IS_RDP_LULFRG	Freight loaded and unloaded, maritime transport (metric tons)	722	Small island developing States (SIDS)	1			Group						2018	760180827.3848					Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X	Data nature not available	T	Metric Tons	G	Global			
IS_RDP_LULFRG	Freight loaded and unloaded, maritime transport (metric tons)	747	Northern Africa and Western Asia	2	1	World	Region						2018	2658596401.48					Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X	Data nature not available	T	Metric Tons	G	Global			
IS_RDP_LULFRG	Freight loaded and unloaded, maritime transport (metric tons)	753	Eastern and South-Eastern Asia	2	1	World	Region						2018	7926756760.0					Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X	Data nature not available	T	Metric Tons	G	Global			
IS_RDP_LULFRG	Freight loaded and unloaded, maritime transport (metric tons)	9	Oceania	2	1	World	Region						2018	1720681759.0					Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X	Data nature not available	T	Metric Tons	G	Global			
