series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	typeOfProduct_code	typeOfProduct_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	1	World	1			Region						RAW	All raw materials	2017	88179689306.2419					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	1	World	1			Region						MF13	Wood	2017	2320230767.38297					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	1	World	1			Region						MF14	Wild catch and harvest	2017	85396988.09282					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	1	World	1			Region						MF11	Crops	2017	9441880856.9644					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	1	World	1			Region						MF_AGG3A	Non-metallic minerals - construction dominant	2017	40779402297.3161					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	1	World	1			Region						MF_AGG3B	Non-metallic minerals - industrial or agricultural dominant	2017	1648760613.85381					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	1	World	1			Region						MF122	Grazed biomass and fodder crops	2017	4507141882.01567					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	1	World	1			Region						MF4	Fossil fuels	2017	14896275675.6929					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	1	World	1			Region						MF22	Non-ferrous ores	2017	4018267601.43881					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	1	World	1			Region						MF422	Natural gas	2017	2580316634.19209					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	1	World	1			Region						MF421	Petroleum	2017	4311293151.18473					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	1	World	1			Region						MF3	Non-metallic minerals	2017	41662135767.8197					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	1	World	1			Region						MF1	Biomass	2017	22474816238.8313					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	1	World	1			Region						MF121	Crop residues	2017	6120176031.74784					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	1	World	1			Region						MF41	Coal	2017	7936405741.72027					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	1	World	1			Region						MF21	Ferrous ores	2017	4018267601.43881					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	1	World	1			Region						MF2	Metal ores	2017	9095925348.05296					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	MF14	Wild catch and harvest	2017	19421.14534					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	MF_AGG3B	Non-metallic minerals - industrial or agricultural dominant	2017	5910723.80722					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	MF421	Petroleum	2017	4022014.28572					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	MF11	Crops	2017	4821019.69996					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	MF2	Metal ores	2017	17961675.4978					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	MF_AGG3A	Non-metallic minerals - construction dominant	2017	46744648.3528					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	MF121	Crop residues	2017	15712246.4252					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	MF422	Natural gas	2017	1990777.65115					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	MF41	Coal	2017	38135063.2912					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	MF1	Biomass	2017	26083710.362					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	MF3	Non-metallic minerals	2017	50593426.2364					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	RAW	All raw materials	2017	138786667.324					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	MF13	Wood	2017	3359205.60586					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	MF122	Grazed biomass and fodder crops	2017	2171817.48558					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	MF22	Non-ferrous ores	2017	533103.02453					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	MF4	Fossil fuels	2017	44147855.228					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	MF21	Ferrous ores	2017	533103.02453					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	MF1	Biomass	2017	156161914.707					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	MF41	Coal	2017	599027.46914					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	MF422	Natural gas	2017	477620.8602					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	MF421	Petroleum	2017	4105271.65834					Environment Live / Global Material Flows Database	NA	E	Estimated data	TONNES	Tonnes	G	Global			
