series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	observationStatus_code	observationStatus_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	I	Imputed value (CCSA definition)	2018	0.21594					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	A	Normal value	2018	0.75073					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	34	Southern Asia	3	142	Asia	Region						A	Normal value	2017	0.36013					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	34	Southern Asia	3	142	Asia	Region						E	Estimated value	2018	0.37868					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	A	Normal value	2017	0.40092					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	I	Imputed value (CCSA definition)	2018	0.4285					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	35	South-Eastern Asia	3	142	Asia	Region						A	Normal value	2017	0.4629					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	35	South-Eastern Asia	3	142	Asia	Region						E	Estimated value	2018	0.43133					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	A	Normal value	2017	0.6693					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	I	Imputed value (CCSA definition)	2018	0.5489					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	A	Normal value	2017	0.41673					IMF data. UNSD national account estimates	Budgetary Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	I	Imputed value (CCSA definition)	2018	0.44577					IMF data. UNSD national account estimates	Budgetary Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	A	Normal value	2018	0.21782					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	A	Normal value	2013	0.07846					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	A	Normal value	2009	0.15758					IMF data. UNSD national account estimates	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	A	Normal value	2017	0.94727					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	I	Imputed value (CCSA definition)	2018	1.21061					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	A	Normal value	2018	0.47005					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	A	Normal value	2017	0.20321					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	I	Imputed value (CCSA definition)	2018	0.2057					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	A	Normal value	2014	0.24324					Combined IMF and FAO Questionaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	A	Normal value	2013	0.27692					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	39	Southern Europe	3	150	Europe	Region						A	Normal value	2017	0.20395					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	39	Southern Europe	3	150	Europe	Region						E	Estimated value	2018	0.20557					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	A	Normal value	2017	0.37178					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	I	Imputed value (CCSA definition)	2018	0.38202					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	A	Normal value	2017	0.1452					IMF data. UNSD national account estimates	Budgetary Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	I	Imputed value (CCSA definition)	2018	0.16795					IMF data. UNSD national account estimates	Budgetary Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	A	Normal value	2017	0.12914					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	I	Imputed value (CCSA definition)	2018	0.12714					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	A	Normal value	2017	0.05074					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	I	Imputed value (CCSA definition)	2018	0.05168					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	A	Normal value	2017	0.71238					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	I	Imputed value (CCSA definition)	2018	0.72301					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	A	Normal value	2015	0.94368					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	A	Normal value	2017	0.12365					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	I	Imputed value (CCSA definition)	2018	0.13285					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	419	Latin America and the Caribbean	3	19	Americas	Region						A	Normal value	2017	0.24811					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	419	Latin America and the Caribbean	3	19	Americas	Region						E	Estimated value	2018	0.24938					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	A	Normal value	2018	0.08408					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	A	Normal value	2009	0.51886					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	A	Normal value	2017	0.64014					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	I	Imputed value (CCSA definition)	2018	0.62369					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	A	Normal value	2012	0.03522					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	432	Landlocked developing countries (LLDCs)	1			Group						A	Normal value	2017	0.29036					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	432	Landlocked developing countries (LLDCs)	1			Group						E	Estimated value	2018	0.3044					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	A	Normal value	2018	1.3083					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	A	Normal value	2017	0.73145					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	I	Imputed value (CCSA definition)	2018	0.8827					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	A	Normal value	2018	3.98346					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	A	Normal value	2008	0.23585					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	A	Normal value	2017	0.56989					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	I	Imputed value (CCSA definition)	2018	0.58917					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	A	Normal value	2018	0.31198					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	A	Normal value	2018	0.05578					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	A	Normal value	2011	0.39201					Combined IMF and FAO Questionaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	A	Normal value	2017	1.11574					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	I	Imputed value (CCSA definition)	2018	0.97396					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	A	Normal value	2017	0.78895					Combined IMF and FAO Questionaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	I	Imputed value (CCSA definition)	2018	0.79856					Combined IMF and FAO Questionaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	A	Normal value	2018	0.77096					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	A	Normal value	2018	0.5408					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group						A	Normal value	2017	0.55803					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group						E	Estimated value	2018	0.73444					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	A	Normal value	2015	0.11824					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	A	Normal value	2018	0.36009					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	A	Normal value	2015	0.07538					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	5	South America	4	419	Latin America and the Caribbean	Region						A	Normal value	2017	0.19398					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	5	South America	4	419	Latin America and the Caribbean	Region						E	Estimated value	2018	0.18049					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	A	Normal value	2016	0.409					Combined IMF and FAO Questionaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	A	Normal value	2012	0.01472					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	A	Normal value	2018	0.04301					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	A	Normal value	2018	0.13363					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	A	Normal value	2017	0.20292					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	I	Imputed value (CCSA definition)	2018	0.19764					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	513	Europe and Northern America	2	1	World	Region						A	Normal value	2017	0.44768					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	513	Europe and Northern America	2	1	World	Region						E	Estimated value	2018	0.46352					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	514	Developed Regions	1			Group						A	Normal value	2017	0.42601					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	514	Developed Regions	1			Group						E	Estimated value	2018	0.43527					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	515	Developing Regions	1			Group						A	Normal value	2017	0.31172					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	515	Developing Regions	1			Group						E	Estimated value	2018	0.32158					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	A	Normal value	2018	0.68931					Combined IMF and FAO Questionaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	518	Eastern Asia (excluding Japan)	1			Group						A	Normal value	2017	0.26787					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	518	Eastern Asia (excluding Japan)	1			Group						E	Estimated value	2018	0.27969					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1	A	Normal value	2005	1.40956					IMF data. UNSD national account estimates	Budgetary Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	A	Normal value	2018	0.26252					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	A	Normal value	2017	0.2044					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	53	Australia and New Zealand	3	9	Oceania	Region						A	Normal value	2017	0.22077					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	53	Australia and New Zealand	3	9	Oceania	Region						E	Estimated value	2018	0.21782					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	54	Melanesia	3	9	Oceania	Region						A	Normal value	2017	0.4176					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	54	Melanesia	3	9	Oceania	Region						E	Estimated value	2018	0.4093					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						A	Normal value	2017	0.38589					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						E	Estimated value	2018	0.3184					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	A	Normal value	2012	0.15497					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	A	Normal value	2005	0.30621					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	A	Normal value	2015	4e-05					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	A	Normal value	2013	0.089					Combined IMF and FAO Questionaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	57	Micronesia	3	9	Oceania	Region						A	Normal value	2017	0.13257					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	57	Micronesia	3	9	Oceania	Region						E	Estimated value	2018	0.13233					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	IX	Index	G	Global			
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	A	Normal value	2018	0.97091					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	IX	Index	G	Global			
