series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	1	World	1			Region						2018	2.17833451382042					Global Surface Water Explorer extraction for UN Environment		E	Estimated data	PT	Percentage	G	Global			
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	2018	0.956310311348563					Global Surface Water Explorer extraction for UN Environment		E	Estimated data	PT	Percentage	G	Global			
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	2018	1.01490145513871					Global Surface Water Explorer extraction for UN Environment		E	Estimated data	PT	Percentage	G	Global			
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	2018	7.61668384345794					Global Surface Water Explorer extraction for UN Environment		E	Estimated data	PT	Percentage	G	Global			
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	11	Western Africa	4	202	Sub-Saharan Africa	Region						2018	0.284026534401044					Global Surface Water Explorer extraction for UN Environment		E	Estimated data	PT	Percentage	G	Global			
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	2018	0.894650661608946					Global Surface Water Explorer extraction for UN Environment		E	Estimated data	PT	Percentage	G	Global			
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	2018	1.95267189100385					Global Surface Water Explorer extraction for UN Environment		E	Estimated data	PT	Percentage	G	Global			
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	2018	0.016217454592021					Global Surface Water Explorer extraction for UN Environment		E	Estimated data	PT	Percentage	G	Global			
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	2018	0.389602159886611					Global Surface Water Explorer extraction for UN Environment		E	Estimated data	PT	Percentage	G	Global			
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	2018	8.87302691606464					Global Surface Water Explorer extraction for UN Environment		E	Estimated data	PT	Percentage	G	Global			
