series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	100	Bulgaria	100.0					DAD-IS 2020 http://www.fao.org/dad-is/	Out of 6 local breeds, 17% are of unknown status	E	Estimated data	PT	Percentage	G	Global	2000				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	100	Bulgaria	100.0					DAD-IS 2020 http://www.fao.org/dad-is/	Out of 6 local breeds, 17% are of unknown status	E	Estimated data	PT	Percentage	G	Global	2001				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	100	Bulgaria	83.0					DAD-IS 2020 http://www.fao.org/dad-is/	Out of 9 local breeds, 33% are of unknown status	C	Country data	PT	Percentage	G	Global	2002				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	100	Bulgaria	83.0					DAD-IS 2020 http://www.fao.org/dad-is/	Out of 9 local breeds, 33% are of unknown status	E	Estimated data	PT	Percentage	G	Global	2003				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	100	Bulgaria	83.0					DAD-IS 2020 http://www.fao.org/dad-is/	Out of 9 local breeds, 33% are of unknown status	E	Estimated data	PT	Percentage	G	Global	2004				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	100	Bulgaria	0.0					DAD-IS 2020 http://www.fao.org/dad-is/	Out of 9 local breeds, 89% are of unknown status	E	Estimated data	PT	Percentage	G	Global	2005				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	100	Bulgaria	0.0					DAD-IS 2020 http://www.fao.org/dad-is/	Out of 9 local breeds, 89% are of unknown status	E	Estimated data	PT	Percentage	G	Global	2006				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	100	Bulgaria	0.0					DAD-IS 2020 http://www.fao.org/dad-is/	Out of 9 local breeds, 89% are of unknown status	E	Estimated data	PT	Percentage	G	Global	2007				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	100	Bulgaria	0.0					DAD-IS 2020 http://www.fao.org/dad-is/	Out of 9 local breeds, 89% are of unknown status	E	Estimated data	PT	Percentage	G	Global	2008				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	100	Bulgaria	90.0					DAD-IS 2020 http://www.fao.org/dad-is/	Out of 51 local breeds, 6% are of unknown status	C	Country data	PT	Percentage	G	Global	2009				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
