series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
ER_GRF_PLNTSTOR	Plant breeds for which sufficient genetic resources are stored (number)	1	World	2968201.0					FAO-WIEWS (http://www.fao.org/wiews), Genesys (https://www.genesys-pgr.org) and EURISCO (http://eurisco.ipk-gatersleben.de)	Estimate based on the acquisition date of each conserved accession as reported in 2014, 2016, 2017 and 2018. Holdings of the regional centre are included, as applicable.	E	Estimated data	NUMBER	Number	G	Global	1995				1			Region					
ER_GRF_PLNTSTOR	Plant breeds for which sufficient genetic resources are stored (number)	1	World	3386229.0					FAO-WIEWS (http://www.fao.org/wiews), Genesys (https://www.genesys-pgr.org) and EURISCO (http://eurisco.ipk-gatersleben.de)	Estimate based on the acquisition date of each conserved accession as reported in 2014, 2016, 2017 and 2018. Holdings of the regional centre are included, as applicable.	E	Estimated data	NUMBER	Number	G	Global	2000				1			Region					
ER_GRF_PLNTSTOR	Plant breeds for which sufficient genetic resources are stored (number)	1	World	4175111.0					FAO-WIEWS (http://www.fao.org/wiews), Genesys (https://www.genesys-pgr.org) and EURISCO (http://eurisco.ipk-gatersleben.de)	Estimate based on the acquisition date of each conserved accession as reported in 2014, 2016, 2017 and 2018. Holdings of the regional centre are included, as applicable.	E	Estimated data	NUMBER	Number	G	Global	2005				1			Region					
ER_GRF_PLNTSTOR	Plant breeds for which sufficient genetic resources are stored (number)	1	World	4742990.0					FAO-WIEWS (http://www.fao.org/wiews), Genesys (https://www.genesys-pgr.org) and EURISCO (http://eurisco.ipk-gatersleben.de)	Estimate based on the acquisition date of each conserved accession as reported in 2014, 2016, 2017 and 2018. Holdings of the regional centre are included, as applicable.	E	Estimated data	NUMBER	Number	G	Global	2010				1			Region					
ER_GRF_PLNTSTOR	Plant breeds for which sufficient genetic resources are stored (number)	1	World	4935779.0					FAO-WIEWS (http://www.fao.org/wiews), Genesys (https://www.genesys-pgr.org) and EURISCO (http://eurisco.ipk-gatersleben.de)	Estimate based on the acquisition date of each conserved accession as reported in 2014, 2016, 2017 and 2018. Holdings of the regional centre are included, as applicable.	E	Estimated data	NUMBER	Number	G	Global	2012				1			Region					
ER_GRF_PLNTSTOR	Plant breeds for which sufficient genetic resources are stored (number)	1	World	5047817.0					FAO-WIEWS (http://www.fao.org/wiews), Genesys (https://www.genesys-pgr.org) and EURISCO (http://eurisco.ipk-gatersleben.de)	Estimate based on 2014, 2016, 2017 and 2018 reports.	E	Estimated data	NUMBER	Number	G	Global	2014				1			Region					
ER_GRF_PLNTSTOR	Plant breeds for which sufficient genetic resources are stored (number)	1	World	5159482.0					FAO-WIEWS (http://www.fao.org/wiews), Genesys (https://www.genesys-pgr.org) and EURISCO (http://eurisco.ipk-gatersleben.de)	Estimate based on 2014, 2016, 2017 and 2018 reports.	E	Estimated data	NUMBER	Number	G	Global	2016				1			Region					
ER_GRF_PLNTSTOR	Plant breeds for which sufficient genetic resources are stored (number)	1	World	5214135.0					FAO-WIEWS (http://www.fao.org/wiews), Genesys (https://www.genesys-pgr.org) and EURISCO (http://eurisco.ipk-gatersleben.de)	Estimate based on 2014, 2016, 2017 and 2018 reports.	E	Estimated data	NUMBER	Number	G	Global	2017				1			Region					
ER_GRF_PLNTSTOR	Plant breeds for which sufficient genetic resources are stored (number)	1	World	5309861.0					FAO-WIEWS (http://www.fao.org/wiews), Genesys (https://www.genesys-pgr.org) and EURISCO (http://eurisco.ipk-gatersleben.de)	Estimate based on 2014, 2016, 2017 and 2018 reports.	E	Estimated data	NUMBER	Number	G	Global	2018				1			Region					
ER_GRF_PLNTSTOR	Plant breeds for which sufficient genetic resources are stored (number)	100	Bulgaria	62131.0					FAO-WIEWS (http://www.fao.org/wiews) and EURISCO (http://eurisco.ipk-gatersleben.de)	Estimate based on the acquisition date of each conserved accession as reported in 2014.	E	Estimated data	NUMBER	Number	G	Global	1995				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
