series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
EN_EWT_RCYR	Electronic waste recycling, rate (%)	1	World	15.72881					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2010				1			Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	1	World	15.234301					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2011				1			Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	1	World	14.31901					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2012				1			Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	1	World	17.586498					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2013				1			Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	1	World	16.96694					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2014				1			Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	1	World	17.393496					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2015				1			Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	1	World	18.416004					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2016				1			Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	1	World	18.018819					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				1			Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	1	World	17.759082					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2018				1			Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	1	World	17.503302					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2019				1			Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	100	Bulgaria	69.925278					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	112	Belarus	7.688247					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	120	Cameroon	0.20387					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2018				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	124	Canada	14.125869					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2016				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	132	Cabo Verde	85.508911					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2015				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	152	Chile	3.166636					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	156	China	16.123449					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2018				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	170	Colombia	1.027891					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2014				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	191	Croatia	78.494702					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	196	Cyprus	17.308275					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2016				4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	202	Sub-Saharan Africa	0.340907					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2010				3	2	Africa	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	202	Sub-Saharan Africa	0.734521					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2011				3	2	Africa	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	202	Sub-Saharan Africa	0.738371					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2012				3	2	Africa	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	202	Sub-Saharan Africa	0.705114					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2013				3	2	Africa	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	202	Sub-Saharan Africa	0.686519					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2014				3	2	Africa	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	202	Sub-Saharan Africa	2.479328					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2015				3	2	Africa	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	202	Sub-Saharan Africa	3.479585					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2016				3	2	Africa	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	202	Sub-Saharan Africa	2.807263					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				3	2	Africa	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	202	Sub-Saharan Africa	4.374157					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2018				3	2	Africa	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	202	Sub-Saharan Africa	4.277349					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2019				3	2	Africa	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	203	Czechia	56.808885					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	208	Denmark	53.561442					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	218	Ecuador	0.005008					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	222	El Salvador	2.044086					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2012				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	233	Estonia	76.465888					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	246	Finland	61.342842					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	250	France	55.648058					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	276	Germany	51.921957					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	28	Antigua and Barbuda	106.695006					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2015				5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	300	Greece	30.807533					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	32	Argentina	2.868941					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2013				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	340	Honduras	0.973926					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2015				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	344	China, Hong Kong Special Administrative Region	41.00431					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2013				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	348	Hungary	50.849957					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	352	Iceland	71.127316					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	356	India	1.331029					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2016				4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	36	Australia	10.609884					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2018				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	372	Ireland	58.814353					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	380	Italy	34.120348					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2016				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	388	Jamaica	0.314309					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	392	Japan	22.276862					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	398	Kazakhstan	6.015156					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	40	Austria	69.278438					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	400	Jordan	2.457929					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2018				4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	410	Republic of Korea	38.292254					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	419	Latin America and the Caribbean	0.993108					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2010				3	19	Americas	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	419	Latin America and the Caribbean	0.979006					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2011				3	19	Americas	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	419	Latin America and the Caribbean	0.984527					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2012				3	19	Americas	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	419	Latin America and the Caribbean	1.240665					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2013				3	19	Americas	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	419	Latin America and the Caribbean	1.313342					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2014				3	19	Americas	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	419	Latin America and the Caribbean	1.485892					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2015				3	19	Americas	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	419	Latin America and the Caribbean	1.3537					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2016				3	19	Americas	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	419	Latin America and the Caribbean	1.485844					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				3	19	Americas	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	419	Latin America and the Caribbean	1.300146					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2018				3	19	Americas	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	419	Latin America and the Caribbean	1.298543					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2019				3	19	Americas	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	428	Latvia	46.157808					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	440	Lithuania	40.081653					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	442	Luxembourg	54.650875					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	470	Malta	27.173109					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2016				4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	480	Mauritius	22.013952					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2011				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	484	Mexico	3.499591					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2014				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	51	Armenia	0.077507					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2014				4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	513	Europe and Northern America	27.938006					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2010				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	513	Europe and Northern America	28.574384					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2011				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	513	Europe and Northern America	27.926031					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2012				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	513	Europe and Northern America	29.155384					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2013				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	513	Europe and Northern America	29.366921					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2014				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	513	Europe and Northern America	30.255157					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2015				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	513	Europe and Northern America	32.382171					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2016				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	513	Europe and Northern America	31.896064					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	513	Europe and Northern America	31.851915					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2018				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	513	Europe and Northern America	31.809375					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2019				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	516	Namibia	271.329044					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2018				5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	528	Netherlands	45.584117					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	53	Australia and New Zealand	7.719691					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2012				3	9	Oceania	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	53	Australia and New Zealand	9.031583					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2013				3	9	Oceania	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	53	Australia and New Zealand	7.436519					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2014				3	9	Oceania	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	53	Australia and New Zealand	9.044334					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2015				3	9	Oceania	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	53	Australia and New Zealand	9.046533					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2016				3	9	Oceania	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	53	Australia and New Zealand	9.043544					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				3	9	Oceania	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	53	Australia and New Zealand	9.040427					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2018				3	9	Oceania	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	53	Australia and New Zealand	9.040884					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2019				3	9	Oceania	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	56	Belgium	55.497173					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2016				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	578	Norway	72.488236					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	604	Peru	1.451597					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	616	Poland	60.232613					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	62	Central and Southern Asia	0.470578					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2016				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	62	Central and Southern Asia	5.140829					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	62	Central and Southern Asia	4.710239					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2018				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	62	Central and Southern Asia	4.685951					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2019				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	620	Portugal	41.524254					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	642	Romania	22.996472					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2016				4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	643	Russian Federation	6.224111					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2014				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	646	Rwanda	11.111668					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2018				5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	662	Saint Lucia	1.836766					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2015				5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	688	Serbia	22.415739					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2015				4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	70	Bosnia and Herzegovina	4.799937					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2014				4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	703	Slovakia	45.026698					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	705	Slovenia	40.576972					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2016				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	710	South Africa	4.755606					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2015				5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	716	Zimbabwe	0.177001					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	724	Spain	32.793031					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	747	Northern Africa and Western Asia	0.108014					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2010				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	747	Northern Africa and Western Asia	0.104572					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2011				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	747	Northern Africa and Western Asia	0.089927					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2012				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	747	Northern Africa and Western Asia	0.076567					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2013				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	747	Northern Africa and Western Asia	0.07287					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2014				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	747	Northern Africa and Western Asia	3.852225					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2015				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	747	Northern Africa and Western Asia	3.8608					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2016				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	747	Northern Africa and Western Asia	3.89383					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	747	Northern Africa and Western Asia	3.958269					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2018				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	747	Northern Africa and Western Asia	3.982752					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2019				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	752	Sweden	69.892719					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	753	Eastern and South-Eastern Asia	8.593535					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2010				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	753	Eastern and South-Eastern Asia	7.111237					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2011				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	753	Eastern and South-Eastern Asia	5.782642					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2012				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	753	Eastern and South-Eastern Asia	13.846036					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2013				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	753	Eastern and South-Eastern Asia	12.472087					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2014				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	753	Eastern and South-Eastern Asia	12.165037					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2015				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	753	Eastern and South-Eastern Asia	13.054097					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2016				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	753	Eastern and South-Eastern Asia	12.943502					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	753	Eastern and South-Eastern Asia	12.678021					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2018				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	753	Eastern and South-Eastern Asia	12.482908					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2019				2	1	World	Region					
EN_EWT_RCYR	Electronic waste recycling, rate (%)	756	Switzerland	62.665787					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	76	Brazil	0.009293					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2012				5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	792	Turkey	17.891					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2015				4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	8	Albania	76.033914					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2015				4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	800	Uganda	0.602949					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2018				5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1
EN_EWT_RCYR	Electronic waste recycling, rate (%)	804	Ukraine	12.340578					Environment Live / UNU		E	Estimated data	PT	Percentage	G	Global	2017				4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1
