series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Type of speed	Reporting Type
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2002.0	1437	Float					ITU	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2003.0	1500	Float					ITU	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2004.0	4741	Float					ITU	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2005.0	8617	Float					ITU	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2006.0	10000	Float					ITU	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2007.0	14200	Float					Office for Communications	['Source: LIE yearly statistics report.']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2008.0	15550	Float					Office for Communications	['Source: LIE yearly statistics report.']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2009.0	15983	Float					Office for Communications	['Source: LIE yearly statistics report.']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2010.0	15250	Float					Office for Communications	['Source: LIE yearly statistics report.']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2011.0	13595	Float					Office for Communications	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2012.0	14416	Float					ITU	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2013.0	15016	Float					ITU	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2014.0	369	Float					ITU estimate.	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2014.0	2249	Float					Office for Communications	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2014.0	12900	Float					ITU	['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2014.0	15610	Float					Office for Communications.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2015.0	2150	Float					Office for Communications	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2015.0	13308	Float					Office for Communications	['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2015.0	238	Float					Office for Communications	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2015.0	15696	Float					Office for Communications	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2016.0	15935	Float					Office for Communications	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2016.0	15	Float					Office for Communications	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2016.0	2027	Float					Office for Communications	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2016.0	13893	Float					Office for Communications	['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2017.0	8	Float					Office for Communications	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2017.0	1080	Float					Office for Communications	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2017.0	15165	Float					Office for Communications	['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2017.0	16253	Float					Office for Communications	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2018.0	16712	Float					Office for Communications	['Estimate. The exact figure will be available in the ITU-WTI Long questionnaire.']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2018.0	14961	Float					Office for Communications	['Estimate. The exact figure will be available in the ITU-WTI Long questionnaire.']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2018.0	1730	Float					Office for Communications	['Estimate. The exact figure will be available in the ITU-WTI Long questionnaire.']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	438	Liechtenstein	2018.0	21	Float					Office for Communications	['Estimate. The exact figure will be available in the ITU-WTI Long questionnaire.']	NA	NUMBER	256KT2MBPS	G
