series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Type of speed	Reporting Type
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	2001.0	2623	Float					ITU	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	2002.0	6499	Float					ITU	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	2003.0	6916	Float					ITU	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	2004.0	11620	Float					ITU	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	2005.0	26786	Float					ITU	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	2006.0	46000	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	2007.0	100000	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	2008.0	155998	Float					SENATEL.	['All speeds considered.']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	2009.0	241233	Float					SENATEL.	['All speeds considered.']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	2010.0	221320	Float					Secretaría Nacional de Telecomunicaciones (SENATEL)	['Break in comparability: as of 2010 >=256 kbits/s.']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	2010.0	155126	Float					Secretaría Nacional de Telecomunicaciones (SENATEL)	['>=256 and <=1024']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	2010.0	42764	Float					Secretaría Nacional de Telecomunicaciones (SENATEL)	['>1024']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	2011.0	658923	Float					Secretaría Nacional de Telecomunicaciones (SENATEL)	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	2011.0	407526	Float					Secretaría Nacional de Telecomunicaciones (SENATEL)	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	2011.0	211394	Float					Secretaría Nacional de Telecomunicaciones (SENATEL)	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	2012.0	843704	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	2012.0	508992	Float					Secretaría Nacional de Telecomunicaciones (SENATEL)	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	2012.0	309726	Float					Secretaría Nacional de Telecomunicaciones (SENATEL)	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	2013.0	1058453	Float					Secretaría Nacional de Telecomunicaciones (SENATEL)	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	2013.0	857018	Float					Secretaría Nacional de Telecomunicaciones (SENATEL)	['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	2013.0	139016	Float					Secretaría Nacional de Telecomunicaciones (SENATEL)	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	2014.0	1319627	Float					Agencia de Regulación y Control de las Telecomunicaciones	['Estimate.']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	2015.0	578966	Float					Agencia de Regulación y Control de las Telecomunicaciones	['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	2015.0	98747	Float					Agencia de Regulación y Control de las Telecomunicaciones	['']	NA	NUMBER	10MBPS	G
