series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Type of occupation	Reporting Type
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	21.91	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	FEMALE	isco08-6	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	24.95	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	FEMALE	isco08-7	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	22.3	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	FEMALE	isco08-4	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	28.06	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	FEMALE	isco08-3	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	22.7	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	MALE	isco08-5	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	16.9	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	FEMALE	isco08-5	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	22.86	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-4	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	31.32	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-3	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	39.68	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	MALE	isco08-3	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	26.02	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	MALE	isco08-4	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	22.85	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-6	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	18.66	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-5	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	29.51	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-8	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	32.17	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-7	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	37.22	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	17.33	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-9	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	46.72	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	MALE	isco08-2	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	55.24	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	MALE	isco08-1	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	18.96	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	MALE	isco08-9	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	39.27	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	FEMALE	isco08-2	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	43.17	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	FEMALE	isco08-1	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	41.79	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-2	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	33.28	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	25.4	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	FEMALE	isco08-8	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	16.32	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	FEMALE	isco08-9	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	49.46	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	BOTHSEX	isco08-1	G
SL_EMP_AEARN	Average hourly earnings of managers (ISCO-08) (local currency)	804	Ukraine	2016.0	23.89	Float					ES - Survey on wages of employees by gender, age, education and occupational group	['Geographical coverage: Total national, excluding some areas | Local currency: UKR - Hryvnia(UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers']	C	CUR_LCU	MALE	isco08-6	G
