series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Observation Status	Age	Sex	Reporting Type
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	430	Liberia	2015.0	62.37796	Float		64.93628	59.81964		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	['The observation value represents the 3-year average of the period 2014-2016.']	G	PERCENT	A	ALLAGE	BOTHSEX	G
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	430	Liberia	2015.0	61.117	Float		65.19782	57.03618		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	['The observation value represents the 3-year average of the period 2014-2016.']	G	PERCENT	A	15+	FEMALE	G
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	430	Liberia	2015.0	62.29763	Float		66.48063	58.11463		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	['The observation value represents the 3-year average of the period 2014-2016.']	G	PERCENT	A	15+	MALE	G
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	430	Liberia	2016.0	60.08735	Float		64.1139	56.0608		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	['The observation value represents the 3-year average of the period 2015-2017.']	G	PERCENT	A	15+	MALE	G
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	430	Liberia	2016.0	61.44458	Float		65.10932	57.77984		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	['The observation value represents the 3-year average of the period 2015-2017.']	G	PERCENT	A	15+	FEMALE	G
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	430	Liberia	2016.0	61.67135	Float		64.06127	59.28143		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	['The observation value represents the 3-year average of the period 2015-2017.']	G	PERCENT	A	ALLAGE	BOTHSEX	G
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	430	Liberia	2017.0	62.15843	Float		64.22207	60.09479		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	['The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.']	G	PERCENT	A	ALLAGE	BOTHSEX	G
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	430	Liberia	2017.0	61.84933	Float		65.24752	58.45113		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	['The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.']	G	PERCENT	A	15+	FEMALE	G
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	430	Liberia	2017.0	60.76243	Float		64.53617	56.98868		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	['The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.']	G	PERCENT	A	15+	MALE	G
