series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Type of speed	Reporting Type
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	834	United Republic of Tanzania	2005.0	2589	Float					TCRA.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	834	United Republic of Tanzania	2006.0	2998	Float					TCRA.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	834	United Republic of Tanzania	2007.0	3394	Float					TCRA.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	834	United Republic of Tanzania	2008.0	6422	Float					TCRA.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	834	United Republic of Tanzania	2009.0	6947	Float					TCRA.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	834	United Republic of Tanzania	2010.0	7554	Float					Tanzania Communications Regulatory Authority (TCRA)	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	834	United Republic of Tanzania	2011.0	28268	Float					Tanzania Communications Regulatory Authority (TCRA)	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	834	United Republic of Tanzania	2012.0	41325	Float					Tanzania Communications Regulatory Authority (TCRA)	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	834	United Republic of Tanzania	2013.0	56425	Float					Tanzania Communications Regulatory Authority (TCRA)	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	834	United Republic of Tanzania	2014.0	84600	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	834	United Republic of Tanzania	2015.0	106000	Float					ITU estimate.	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	834	United Republic of Tanzania	2016.0	318474	Float					Tanzania Communications Regulatory Authority (TCRA)	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	834	United Republic of Tanzania	2017.0	763466	Float					Tanzania Communications Regulatory Authority (TCRA)	['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	834	United Republic of Tanzania	2018.0	861234	Float					Tanzania Communications Regulatory Authority (TCRA)	['']	NA	NUMBER	ANYS	G
